QF1 Loss,QF2 Loss,Policy Loss,Q1 Predictions Mean,Q1 Predictions Std,Q1 Predictions Max,Q1 Predictions Min,Q2 Predictions Mean,Q2 Predictions Std,Q2 Predictions Max,Q2 Predictions Min,Q Targets Mean,Q Targets Std,Q Targets Max,Q Targets Min,Bellman Errors 1 Mean,Bellman Errors 1 Std,Bellman Errors 1 Max,Bellman Errors 1 Min,Bellman Errors 2 Mean,Bellman Errors 2 Std,Bellman Errors 2 Max,Bellman Errors 2 Min,Policy Action Mean,Policy Action Std,Policy Action Max,Policy Action Min,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Num Paths,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,hand_distance Mean,hand_distance Std,hand_distance Max,hand_distance Min,Final hand_distance Mean,Final hand_distance Std,Final hand_distance Max,Final hand_distance Min,hand_distance_l1 Mean,hand_distance_l1 Std,hand_distance_l1 Max,hand_distance_l1 Min,Final hand_distance_l1 Mean,Final hand_distance_l1 Std,Final hand_distance_l1 Max,Final hand_distance_l1 Min,hand_distance_l2 Mean,hand_distance_l2 Std,hand_distance_l2 Max,hand_distance_l2 Min,Final hand_distance_l2 Mean,Final hand_distance_l2 Std,Final hand_distance_l2 Max,Final hand_distance_l2 Min,hand_success Mean,hand_success Std,hand_success Max,hand_success Min,Final hand_success Mean,Final hand_success Std,Final hand_success Max,Final hand_success Min,image_dist Mean,image_dist Std,image_dist Max,image_dist Min,Final image_dist Mean,Final image_dist Std,Final image_dist Max,Final image_dist Min,image_success Mean,image_success Std,image_success Max,image_success Min,Final image_success Mean,Final image_success Std,Final image_success Max,Final image_success Min,vae_mdist Mean,vae_mdist Std,vae_mdist Max,vae_mdist Min,Final vae_mdist Mean,Final vae_mdist Std,Final vae_mdist Max,Final vae_mdist Min,vae_success Mean,vae_success Std,vae_success Max,vae_success Min,Final vae_success Mean,Final vae_success Std,Final vae_success Max,Final vae_success Min,vae_dist Mean,vae_dist Std,vae_dist Max,vae_dist Min,Final vae_dist Mean,Final vae_dist Std,Final vae_dist Max,Final vae_dist Min,AverageReturn,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
7.6704264,8.422802,592.9105,-595.8385,413.54343,-13.8909235,-1183.008,-595.5633,413.48767,-14.122619,-1181.0586,-595.7774,412.99115,-13.719958,-1185.0585,7.670426,18.439398,105.80076,0.00169231,8.422802,23.025911,199.25018,1.05632935e-05,0.3367665,0.75410044,1.0,-1.0,-11.00926267330611,4.175551074859309,-7.430531929568097,-25.860764194823634,-550.4631336653056,32.76098015691282,-507.307439334259,-632.3403991073736,0.31785014,0.66255546,1.0,-1.0,20,-11.836281101385403,4.275071883084438,-6.837305226455216,-25.572482365964245,-591.8140550692702,49.99303562777284,-470.9534383060275,-678.8884564580453,0.23825809517499144,0.6840119563622432,1.0,-1.0,0.21667971342236192,0.10336402751160674,0.4086881111332386,0.010304683088873874,0.23474403191460072,0.10363941818747953,0.40768196996703177,0.08281652788220413,0.32234547707573996,0.15854325360312005,0.6453308756961125,0.014006772599428563,0.35161307226378674,0.162143611381695,0.64384123757717,0.10604288893222882,0.21667971342236192,0.10336402751160674,0.4086881111332386,0.010304683088873874,0.23474403191460072,0.10363941818747953,0.40768196996703177,0.08281652788220413,0.03428571428571429,0.18196209517817896,1.0,0.0,0.0,0.0,0.0,0.0,36.344528474136176,6.099802886311486,53.83572075222879,11.677119061362744,35.87351468327363,4.069211430116784,41.99671725147143,26.058930937089613,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,23704.452081102278,22059.11748860046,139084.334509356,3987.037012800144,15628.595309689796,6662.470481082287,33386.837715683396,4028.027726100123,0.0,0.0,0,0,0.0,0.0,0,0,11.00926267330611,4.175551074859309,25.860764194823634,7.430531929568097,8.733899108762506,0.8004081353719267,10.656764246207917,7.469742565545007,-550.4631336653056,260004,69000,1380,23.980289837971213,13.743861577000644,12.507938512157125,50.23208992712898,4466.787595712296,68
9.564363,9.436989,595.97217,-598.0118,405.9336,-14.887072,-1147.75,-598.11096,406.13303,-15.020948,-1150.174,-598.0017,406.587,-14.689417,-1147.5685,9.564362,18.691784,131.71709,3.017485e-07,9.436988,17.151485,111.48906,0.00045846927,0.3159511,0.7677413,1.0,-1.0,-11.07041402553011,4.1640563420732155,-7.108993645796873,-25.629297607071113,-553.5207012765055,35.25200457861156,-486.5453690366461,-621.5012328160225,0.26084843,0.7339482,1.0,-1.0,20,-11.693714439757313,4.357237808515705,-6.898362983524226,-25.76144188250734,-584.6857219878657,43.02528094289959,-505.8996883975266,-656.7078287820166,0.26142832968200774,0.6759351412218105,1.0,-1.0,0.24573799182748016,0.07514686696866461,0.38794095290808367,0.06275026646215973,0.2719191383387127,0.06289635990903968,0.3714461370771853,0.13875659811950428,0.3773848915624481,0.12528124337119204,0.6167751352035903,0.08372060370061243,0.4248896188411359,0.10707708787328558,0.6042826367580917,0.20681965604068636,0.24573799182748016,0.07514686696866461,0.38794095290808367,0.06275026646215973,0.2719191383387127,0.06289635990903968,0.3714461370771853,0.13875659811950428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2769277861365,5.259779407379824,55.85394420655939,18.239908756188,39.21410094875277,2.964337929219192,44.36194929412969,33.25668835379491,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,22325.445068312314,22449.701835249798,137532.49507904254,5032.621262599093,14238.58484766145,6265.964685498098,27889.53874316227,5057.117996581538,0.0,0.0,0,0,0.0,0.0,0,0,11.07041402553011,4.1640563420732155,25.629297607071113,7.108993645796873,8.888870946047742,0.9650166317973908,10.87260867658951,7.265587657735135,-553.5207012765055,264004,70000,1400,29.44447991310153,13.270797003999178,13.322584680012369,56.03786159711308,4524.300889634411,69
8.743889,7.646435,614.9269,-617.90735,421.36346,-13.719451,-1138.7551,-618.22437,421.29105,-14.258037,-1140.06,-616.91534,420.66943,-13.995437,-1142.0967,8.74389,17.985344,136.36948,0.0020797893,7.646435,12.960156,97.9836,0.0001780573,0.2672534,0.75418705,1.0,-1.0,-11.079065758189007,4.144880857701646,-6.815510006138733,-26.123779208181695,-553.9532879094504,39.05392118596482,-462.48266900727543,-603.3000620435655,0.23347901,0.7177853,1.0,-1.0,20,-11.823586663770781,4.5338450180174865,-7.208783526022237,-26.15819826653617,-591.1793331885391,48.98671403698104,-504.7706293862709,-711.3680967655783,0.2636914834002516,0.6503203841908317,1.0,-1.0,0.24171705424644546,0.09251160037161037,0.39557790493642975,0.024892895269002496,0.261787993187833,0.09516051241370875,0.3918705783968657,0.041249127978445994,0.36069154555570765,0.14811279695074261,0.5824645379881465,0.03582614354805061,0.3964822085122882,0.1557632520653483,0.5799401267213367,0.06841782844355915,0.24171705424644546,0.09251160037161037,0.39557790493642975,0.024892895269002496,0.261787993187833,0.09516051241370875,0.3918705783968657,0.041249127978445994,0.0419047619047619,0.20037153698683635,1.0,0.0,0.047619047619047616,0.21295885499998,1.0,0.0,37.96284387120363,6.340811837327802,55.150387245961106,13.099722798925516,37.242196874233436,4.541326087717281,43.1823963449758,23.86265390608834,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,23087.59560742035,21670.20726790164,156156.97195127897,3398.1556176280874,15290.308366031475,4626.962719814912,24309.84716749539,7912.844408292036,0.0,0.0,0,0,0.0,0.0,0,0,11.079065758189005,4.144880857701646,26.123779208181695,6.815510006138732,8.875924497268024,0.9536071804738032,10.167694986898349,6.843048582868587,-553.9532879094504,268004,71000,1420,27.850213704972703,14.768900041999586,13.17838254905655,55.79749629602884,4578.604557497449,70
5.1192803,8.107386,608.94116,-611.953,426.64474,-15.45436,-1151.9545,-611.31616,425.77164,-15.766313,-1151.4336,-612.29486,426.64398,-15.5702915,-1151.9944,5.119281,12.16619,103.401245,9.656325e-05,8.107386,17.300323,139.01366,6.4352207e-06,0.30802867,0.77090234,1.0,-1.0,-11.055927952490132,4.132782625723201,-6.92765680026569,-26.548652715566845,-552.7963976245067,30.899419392361537,-469.1918995607543,-597.290566161984,0.22214405,0.7058717,1.0,-1.0,20,-11.96512280659526,4.220650134202611,-6.388924816991664,-26.351741420716856,-598.256140329763,54.132078583682784,-505.17071924869043,-714.0528565691543,0.22573687015201843,0.6779873403457788,1.0,-1.0,0.24076937313137828,0.10012865386048912,0.4407306114007825,0.016094676577697947,0.26666885629546316,0.09500751337058556,0.4394391739382156,0.13946693473758856,0.37403025768608544,0.17008629579192583,0.716343618068789,0.02377196891784253,0.41951799474086554,0.16758838156780848,0.7143347890090206,0.19063613247463265,0.24076937313137828,0.10012865386048912,0.4407306114007825,0.016094676577697947,0.26666885629546316,0.09500751337058556,0.4394391739382156,0.13946693473758856,0.02,0.13999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,37.967048898611594,5.612939691982809,55.220663072279855,7.376598804277065,38.15450511751054,2.4657786351743116,43.71949207079269,33.19491653341112,-0.9990476190476191,0.030845970934669797,0.0,-1.0,-1.0,0.0,-1.0,-1.0,22463.43859100611,22123.672389730902,153622.04116818093,6348.651013066162,14031.111585621062,5034.605207777253,28020.767078546003,6543.319844592138,0.0,0.0,0,0,0.0,0.0,0,0,11.055927952490132,4.132782625723201,26.548652715566845,6.92765680026569,8.802371391604726,0.8359576839379921,10.361643559452123,6.964546235549701,-552.7963976245067,272004,72000,1440,24.487982395105064,13.269440382995526,12.48815536609618,50.24557814419677,4630.650263934651,71
8.235086,8.665237,592.9455,-596.5303,416.13995,-14.198965,-1134.8829,-596.32654,416.21796,-14.010681,-1134.7943,-596.1368,416.04813,-13.912568,-1139.2743,8.235086,18.343796,104.41038,0.00019900041,8.665237,21.7218,205.10631,0.0009627832,0.22392891,0.75203645,1.0,-1.0,-11.227566596665355,4.011504438582291,-6.989401616494824,-25.918590320496076,-561.3783298332678,36.08827142085026,-492.37977094722305,-626.9916552537526,0.26427683,0.68505096,1.0,-1.0,20,-11.56935906025792,4.306553945874078,-6.915743551300081,-26.751078534158175,-578.4679530128959,35.59160279557758,-486.0396917033928,-639.0312488666743,0.2600213584772943,0.6707391630535798,1.0,-1.0,0.25345335466806784,0.10440471982361252,0.44755742449568403,0.017795070721064926,0.2793561544513784,0.10023371144808976,0.4356586699525032,0.12207737212774493,0.3732645817826048,0.15669734483438644,0.7182095178613396,0.02739352821625092,0.4154952765016227,0.15079061643529768,0.7030731909115558,0.2008724453943271,0.25345335466806784,0.10440471982361252,0.44755742449568403,0.017795070721064926,0.2793561544513784,0.10023371144808976,0.4356586699525032,0.12207737212774493,0.018095238095238095,0.13329591311632455,1.0,0.0,0.0,0.0,0.0,0.0,38.23367258900118,5.731991687749247,57.610745799081066,10.745416483044258,37.94664133870358,3.0784503658035844,46.40466524558895,31.92447956087308,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,23062.07790056326,21653.676204046766,152732.54090228345,3391.265511104297,15205.02832020581,5598.079440812537,26871.2275075858,3420.0383815987097,0.0,0.0,0,0,0.0,0.0,0,0,11.227566596665355,4.011504438582291,25.918590320496076,6.989401616494824,9.105683490107435,0.8876626412171873,10.738286971087401,7.260883120842061,-561.3783298332678,276004,73000,1460,27.491325435163162,15.05784439600393,12.970886245020665,55.52005607618776,4686.897407550845,72
15.389649,14.45188,588.8568,-590.40173,413.67447,-14.489941,-1180.3688,-590.59595,413.42773,-14.601076,-1177.6981,-590.68604,413.89862,-14.037256,-1177.7953,15.38965,29.066889,212.85107,8.229166e-06,14.451881,24.939789,140.70703,0.001427386,0.30341235,0.77480525,1.0,-1.0,-10.742996501368452,4.158653969543588,-6.4965254944854305,-26.078678146416536,-537.1498250684228,31.482951913132542,-464.9483618801389,-590.5946580001286,0.27806568,0.73891234,1.0,-1.0,20,-11.63555875933674,4.369098873426211,-6.661854670102084,-27.06687895402466,-581.7779379668369,30.46518975849891,-522.5493697126229,-648.730405179219,0.2622343551019766,0.6859694728965847,1.0,-1.0,0.24496230864335794,0.09345532384717806,0.4533861934334158,0.02978574443967642,0.26948993444091907,0.08612126887690177,0.4499726428172483,0.12006300149624796,0.36982175289629515,0.1463409665846865,0.7612194434280516,0.04147331259240705,0.41121946721329355,0.13447878031293187,0.7562485389749495,0.15754027525928063,0.24496230864335794,0.09345532384717806,0.4533861934334158,0.02978574443967642,0.26948993444091907,0.08612126887690177,0.4499726428172483,0.12006300149624796,0.009523809523809525,0.09712418121129117,1.0,0.0,0.0,0.0,0.0,0.0,38.50768052700019,5.506327215764982,55.38235235110153,14.646168962653121,38.447135738661146,2.776376139610225,43.661634195865766,33.71472422781752,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,21348.221815783014,21702.617284475495,137964.39898759226,5394.298625026638,13154.557618471861,4987.7356807613505,22653.24858043585,5441.593461054762,0.0,0.0,0,0,0.0,0.0,0,0,10.742996501368452,4.158653969543587,26.078678146416536,6.496525494485431,8.486880463577187,0.8412369996128027,10.371133294204178,6.64480121650396,-537.1498250684228,280004,74000,1480,28.91488240598119,15.77959739400103,13.43591633795586,58.13039613793808,4745.292140934776,73
6.3325486,5.0968533,591.6863,-594.70276,415.33994,-12.781734,-1208.6809,-595.8463,415.72498,-13.14248,-1215.8839,-595.8972,415.75882,-13.056487,-1210.6232,6.332548,12.589839,66.868355,0.00012339652,5.0968533,9.778769,66.35327,3.7252903e-09,0.2485336,0.826089,1.0,-1.0,-11.174402763817541,4.010374036400728,-7.3228928148993235,-26.645365609592233,-558.7201381908772,39.85468505744269,-487.74559836390324,-638.9091617818224,0.2350169,0.6670945,1.0,-1.0,20,-11.593160001870599,4.591291190532022,-6.9955409663551675,-26.490597279098722,-579.6580000935301,48.88979786725388,-516.2193737187896,-673.4328569646174,0.2562934999452997,0.6573222564582365,1.0,-1.0,0.2327143982015413,0.0968722656878173,0.42786126171207906,0.032847390089085333,0.2542615809766187,0.09236215494861402,0.4152145230072185,0.09151882908336356,0.3427767184737431,0.13691010092972916,0.6227285685815649,0.04871663596540243,0.3768517156766154,0.1276400219385703,0.6071561929978906,0.14541396489788844,0.2327143982015413,0.0968722656878173,0.42786126171207906,0.032847390089085333,0.2542615809766187,0.09236215494861402,0.4152145230072185,0.09151882908336356,0.010476190476190476,0.10181571543380252,1.0,0.0,0.0,0.0,0.0,0.0,37.58438241340765,5.499383011673994,57.05111948529303,13.159721497668322,37.38876233465222,3.5618808354735516,45.76697694181827,25.44689081618201,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,24189.234354389508,21164.790886511633,147090.3166798471,5022.503592365112,16969.82393304204,5761.467615850926,28359.427661419955,9763.854301933812,0.0,0.0,0,0,0.0,0.0,0,0,11.174402763817541,4.010374036400727,26.64536560959223,7.322892814899323,9.08354924929716,0.9852641122854834,11.132106229059026,7.322892814899323,-558.7201381908772,284004,75000,1500,33.25595239609538,16.08144550599536,13.942957627070427,63.28035552916117,4808.867419345952,74
9.900265,6.859436,596.53534,-600.20447,417.58984,-12.204374,-1170.6617,-599.5288,417.16647,-12.696201,-1169.569,-600.27576,418.06583,-12.232359,-1171.9856,9.900265,58.170143,656.5218,2.9011026e-06,6.859436,11.988737,62.848972,5.8265883e-05,0.23532273,0.733317,1.0,-1.0,-10.988659914872885,3.9670999896211248,-6.5751460158947665,-25.27811488344978,-549.4329957436443,36.03634743657518,-472.02942835306965,-608.8249844818085,0.26312357,0.6559029,1.0,-1.0,20,-11.793037545024141,4.323182829673178,-5.929359316065952,-26.631479837598217,-589.651877251207,39.55170520579042,-503.38233962524885,-663.4034169743122,0.25506755408150444,0.6667707836097069,1.0,-1.0,0.2359092571358245,0.10765834858642663,0.4511209409228158,0.02873330283040505,0.26281259849355926,0.10699343295029923,0.4511209409228158,0.11362464516467181,0.37023184688403926,0.17611461849812995,0.7335223218284601,0.04259646244577214,0.42138596933525674,0.17509593595509548,0.7335223218284601,0.17353839915216862,0.2359092571358245,0.10765834858642663,0.4511209409228158,0.02873330283040505,0.26281259849355926,0.10699343295029923,0.4511209409228158,0.11362464516467181,0.010476190476190476,0.10181571543380252,1.0,0.0,0.0,0.0,0.0,0.0,37.97099730173092,5.912757414927903,57.255335211898256,13.60665418324004,37.93693079200786,3.5167931303166955,46.163762457630355,31.089974722703815,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,23143.843892729787,20069.694162331056,137533.4888453211,5964.940477556532,15359.911777162431,3734.0245754323937,23790.217549103345,8246.804905571262,0.0,0.0,0,0,0.0,0.0,0,0,10.988659914872885,3.9670999896211243,25.27811488344978,6.5751460158947665,8.84695326771894,0.9951893853700136,10.300903119126732,6.596115354246787,-549.4329957436443,288004,76000,1520,31.853395615042245,16.368612225996912,13.584027440025238,61.806035281064396,4869.576034747028,75
14.213257,12.190897,587.9706,-591.8505,406.07587,-6.837884,-1205.3715,-590.7963,405.85648,-10.57325,-1203.6841,-589.8956,404.92035,-11.813351,-1203.4713,14.213258,36.008934,381.63187,0.0006001513,12.190897,56.883327,635.1021,0.00030308458,0.31521353,0.7165386,1.0,-1.0,-10.829533100796322,4.0651156725853115,-6.561944805384256,-26.089095317993053,-541.476655039816,32.31875594575246,-470.3681231367766,-598.6174095558092,0.2527406,0.65659744,1.0,-1.0,20,-11.482712189186376,4.564178314544704,-5.626735902360632,-26.346491331607652,-574.135609459319,59.43554425897307,-468.8474285151933,-729.7146335974097,0.2510981007497908,0.6827294472023956,1.0,-1.0,0.24036928884270534,0.08313674028141788,0.41801613081514716,0.0203159864749953,0.26050388128867336,0.07761685872901491,0.41170827883485,0.08037920858503117,0.3541866628140276,0.12855910498505357,0.6712274951827768,0.02916190533227947,0.38363638914127485,0.1253700866043347,0.6633464980467472,0.12824516170091543,0.24036928884270534,0.08313674028141788,0.41801613081514716,0.0203159864749953,0.26050388128867336,0.07761685872901491,0.41170827883485,0.08037920858503117,0.012380952380952381,0.11057877011023848,1.0,0.0,0.0,0.0,0.0,0.0,38.4812186913243,5.818990790082217,54.996664678150054,14.660890128038108,38.68698533988438,3.418160201432001,43.43846744156227,29.450912769823933,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,22308.178748754108,21174.6380526113,143241.38282858688,6441.389023371131,14356.20892523753,4811.605745107958,25452.208099511394,6467.648992871808,0.0,0.0,0,0,0.0,0.0,0,0,10.829533100796322,4.0651156725853115,26.089095317993053,6.561944805384255,8.635861419336987,0.8853461066619712,10.045054564234958,6.612890857790069,-541.476655039816,292004,77000,1540,23.752709892018174,15.260890575998928,12.38264641713613,51.39624688515323,4921.280110071166,76
9.165633,4.6350956,585.11,-586.8102,394.82416,-11.928636,-1177.3329,-586.7831,395.13226,-11.631072,-1176.5529,-586.9292,395.24228,-11.294894,-1179.5059,9.165632,23.944038,213.92633,0.0001373291,4.6350956,11.471118,94.37937,0.00010702852,0.21935801,0.743161,1.0,-1.0,-11.018066180022693,4.126580283137024,-6.8111063831493235,-26.06401919621298,-550.9033090011347,41.872428765892394,-474.0095326148234,-619.4215531094484,0.31120002,0.64687234,1.0,-1.0,20,-11.706638319803648,4.554751983825988,-5.85758013016368,-25.95045490147538,-585.3319159901824,41.26222483460241,-505.7001676461152,-685.4731959499209,0.25759859656737116,0.6628169327112554,1.0,-1.0,0.24261760208234506,0.09264456867267291,0.457744538864751,0.031781876877750914,0.26687543070951664,0.09026564720849405,0.457744538864751,0.09525419218667688,0.36556301406051855,0.1467881691152333,0.6908597174123503,0.04564475679086549,0.40762877117277424,0.1450126651557416,0.6908597174123503,0.139744689154134,0.24261760208234506,0.09264456867267291,0.457744538864751,0.031781876877750914,0.26687543070951664,0.09026564720849405,0.457744538864751,0.09525419218667688,0.008571428571428572,0.0921843760280096,1.0,0.0,0.0,0.0,0.0,0.0,38.86075540314525,5.93590922306928,55.7849086428872,12.884159004325834,38.577525489618836,3.593008831894705,44.505289569807616,30.39893611930684,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,22934.551287799306,21775.03775462807,141493.84879406943,5021.023950971066,14647.794007124568,5611.838854299421,24435.567132196793,5038.996702098649,0.0,0.0,0,0,0.0,0.0,0,0,11.018066180022693,4.126580283137024,26.06401919621298,6.811106383149324,8.800686342900795,1.0099004836800023,10.50172131015947,6.883082286738179,-550.9033090011347,296004,78000,1560,25.802791529851675,15.586300442999345,12.52470336893748,53.9137953417885,4975.666123723968,77
5.10205,14.495352,581.28436,-582.20264,412.76996,-12.366129,-1146.1204,-580.1117,411.29788,-11.857411,-1140.1869,-581.77844,412.89764,-11.108712,-1143.4387,5.10205,9.829139,72.07786,0.00054076687,14.495352,31.560843,225.22528,0.0004000183,0.33034053,0.74526846,1.0,-1.0,-11.086018226681418,4.066181875098163,-7.385537584019514,-26.704993701063085,-554.300911334071,35.589633309809535,-492.9251835727859,-635.0740593043408,0.30021894,0.62850636,1.0,-1.0,20,-11.69741260544095,4.347437416893932,-6.400629792388101,-26.86398403575828,-584.8706302720474,40.28048974918825,-511.83104419135316,-672.4004495990949,0.2813593754631439,0.6521711196942493,1.0,-1.0,0.26798751837643586,0.09651187694635813,0.4368411117494483,0.016037371367543848,0.29594944262970035,0.09282752303955716,0.4368411117494483,0.09433620875987453,0.4115280873295294,0.156929840552624,0.7122096892767855,0.027692937947503854,0.4639470490279005,0.15151111893929986,0.7122096892767855,0.15531799565602425,0.26798751837643586,0.09651187694635813,0.4368411117494483,0.016037371367543848,0.29594944262970035,0.09282752303955716,0.4368411117494483,0.09433620875987453,0.009523809523809525,0.09712418121129116,1.0,0.0,0.0,0.0,0.0,0.0,40.0095361563241,5.843331369472,58.09108175370508,12.553755846422836,39.365841256738136,3.8932370204358517,47.233485831298445,30.193405025530915,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,22847.517943481394,21320.921486901374,151202.8156632863,5282.609121917878,14953.54420798902,4668.740788336687,28006.322544427236,9671.152079390786,0.0,0.0,0,0,0.0,0.0,0,0,11.086018226681418,4.066181875098163,26.704993701063085,7.385537584019514,8.963867696094377,1.0209027902124967,11.21873691224884,7.447076415418373,-554.300911334071,300004,79000,1580,35.964983349134855,16.025351333002618,14.174677821967634,66.1650125041051,5040.125889738083,78
8.930112,12.8565035,605.2954,-607.894,410.47006,-11.383683,-1195.6713,-607.5104,410.8106,-11.822739,-1190.5176,-608.0451,411.15652,-10.895439,-1204.97,8.930112,23.026306,179.72182,0.00015050545,12.856503,28.585958,208.87166,0.0013771057,0.37351635,0.73841023,1.0,-1.0,-11.130562228081606,4.147591419809374,-7.017069010859962,-26.444588798537005,-556.5281114040803,32.56740019346625,-499.63580454482394,-613.9394083912927,0.292558,0.68628794,1.0,-1.0,20,-11.62069956606521,4.394678925336173,-7.427318056971596,-26.074281282766048,-581.0349783032605,35.89408912354342,-525.9053573033831,-654.7909359127455,0.28821463087639015,0.6262341094913748,1.0,-1.0,0.2477629827158154,0.08566947929782905,0.45379390432287614,0.03191499010178355,0.2765837020594336,0.07321162926602072,0.45242583243161566,0.1237513671278526,0.3632727965463061,0.13213182751186497,0.7527214066672401,0.05064607807197522,0.4098177727610152,0.11613949938599667,0.7507689306812627,0.18121761959557317,0.2477629827158154,0.08566947929782905,0.45379390432287614,0.03191499010178355,0.2765837020594336,0.07321162926602072,0.45242583243161566,0.1237513671278526,0.010476190476190476,0.10181571543380252,1.0,0.0,0.0,0.0,0.0,0.0,37.91144699214067,5.654021689796863,55.410585031085176,9.958529928613979,37.78413890218498,2.715560591796248,43.58141973476374,33.40410411120931,-0.9990476190476191,0.0308459709346698,0.0,-1.0,-1.0,0.0,-1.0,-1.0,23920.180763244243,22159.402717392855,145176.579398461,4840.210885141825,15811.40822522237,6736.4646311852775,32793.67473661873,6768.1963680075405,0.0,0.0,0,0,0.0,0.0,0,0,11.130562228081606,4.147591419809374,26.444588798537005,7.017069010859962,8.927531205468156,0.9082648960511592,10.477752196104584,7.311595696481284,-556.5281114040803,304004,80000,1600,26.175874183958513,14.341195749002509,12.500611792078416,53.01768172503944,5094.671355452119,79
8.443531,10.415791,578.96326,-581.80396,404.5091,-11.3463955,-1099.028,-582.02734,404.71732,-11.2310505,-1099.5276,-581.7362,404.7766,-11.478383,-1105.1467,8.443531,27.652851,249.60297,6.947412e-05,10.41579,33.538113,273.46387,0.0001733046,0.27568707,0.80551964,1.0,-1.0,-10.891483813187207,4.141735650921654,-6.033582194286793,-26.471829625262043,-544.5741906593604,38.81075946445506,-443.86648928638016,-601.9868535620177,0.24249043,0.5920705,1.0,-1.0,20,-11.93751411528229,4.325874716099386,-7.644378955281517,-34.328513379077876,-596.8757057641144,46.15700255073536,-536.9908957579854,-744.5389675493949,0.24708204131446534,0.6720077783380504,1.0,-1.0,0.24574889931036112,0.07431599539342869,0.3473634875463263,0.03016050519561222,0.2747268797506569,0.06077185411920529,0.3473634875463263,0.11962497789872921,0.3746723383978522,0.12887333435779558,0.589907512941545,0.03666852343106508,0.4201033055943387,0.11421524832114992,0.589907512941545,0.17511204534323058,0.24574889931036112,0.07431599539342869,0.3473634875463263,0.03016050519561222,0.2747268797506569,0.06077185411920529,0.3473634875463263,0.11962497789872921,0.006666666666666667,0.08137703743822466,1.0,0.0,0.0,0.0,0.0,0.0,38.65926740418293,6.022613677072817,55.30986550884653,12.61382531210216,38.379967860435656,3.429154303273297,43.38567365157181,31.408272308364655,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,22651.689776167488,21344.31246991664,148019.08655587025,4778.035720862093,14762.065016416207,4898.289540151437,22776.52644027594,4863.653087223327,0.0,0.0,0,0,0.0,0.0,0,0,10.891483813187207,4.141735650921654,26.471829625262043,6.033582194286792,8.711131536558062,0.9854083340839397,10.035678031280193,6.112455278252133,-544.5741906593604,308004,81000,1620,23.137437378929462,15.872272793996672,12.090837685231236,51.10054785815737,5145.45247144928,80
