QF1 Loss,QF2 Loss,Policy Loss,Q1 Predictions Mean,Q1 Predictions Std,Q1 Predictions Max,Q1 Predictions Min,Q2 Predictions Mean,Q2 Predictions Std,Q2 Predictions Max,Q2 Predictions Min,Q Targets Mean,Q Targets Std,Q Targets Max,Q Targets Min,Bellman Errors 1 Mean,Bellman Errors 1 Std,Bellman Errors 1 Max,Bellman Errors 1 Min,Bellman Errors 2 Mean,Bellman Errors 2 Std,Bellman Errors 2 Max,Bellman Errors 2 Min,Policy Action Mean,Policy Action Std,Policy Action Max,Policy Action Min,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Num Paths,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,hand_distance Mean,hand_distance Std,hand_distance Max,hand_distance Min,Final hand_distance Mean,Final hand_distance Std,Final hand_distance Max,Final hand_distance Min,hand_distance_l1 Mean,hand_distance_l1 Std,hand_distance_l1 Max,hand_distance_l1 Min,Final hand_distance_l1 Mean,Final hand_distance_l1 Std,Final hand_distance_l1 Max,Final hand_distance_l1 Min,hand_distance_l2 Mean,hand_distance_l2 Std,hand_distance_l2 Max,hand_distance_l2 Min,Final hand_distance_l2 Mean,Final hand_distance_l2 Std,Final hand_distance_l2 Max,Final hand_distance_l2 Min,hand_success Mean,hand_success Std,hand_success Max,hand_success Min,Final hand_success Mean,Final hand_success Std,Final hand_success Max,Final hand_success Min,image_dist Mean,image_dist Std,image_dist Max,image_dist Min,Final image_dist Mean,Final image_dist Std,Final image_dist Max,Final image_dist Min,image_success Mean,image_success Std,image_success Max,image_success Min,Final image_success Mean,Final image_success Std,Final image_success Max,Final image_success Min,vae_mdist Mean,vae_mdist Std,vae_mdist Max,vae_mdist Min,Final vae_mdist Mean,Final vae_mdist Std,Final vae_mdist Max,Final vae_mdist Min,vae_success Mean,vae_success Std,vae_success Max,vae_success Min,Final vae_success Mean,Final vae_success Std,Final vae_success Max,Final vae_success Min,vae_dist Mean,vae_dist Std,vae_dist Max,vae_dist Min,Final vae_dist Mean,Final vae_dist Std,Final vae_dist Max,Final vae_dist Min,AverageReturn,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
50.77826,50.787262,0.02749792,0.00025597194,0.0018399754,0.004102186,-0.0054135984,0.0011789531,0.0021629774,0.008069094,-0.005950863,-6.263659,3.396696,8.963458e-05,-13.479834,50.77826,42.04257,181.74481,3.9907007e-08,50.787262,42.042526,181.75179,9.078834e-09,0.00044125444,0.0027396253,0.005661759,-0.007338352,-8.246616676406124,1.3335035022474087,-5.199216266252183,-11.644364956679503,-412.33083382030617,62.92694974105367,-308.0508056313252,-552.3617510262484,0.019652313,0.0432564,0.06991613,-0.049318362,20,-8.054777174902252,1.7088412872305834,-3.9073629118724567,-12.605152596803942,-402.7388587451127,67.53323811721974,-289.62399343431315,-532.8857216507274,-0.02475401691310425,0.36614680578498976,1.0,-1.0,0.16780397453592644,0.06577644287389708,0.2872175422606869,0.0256681965231575,0.1490154224905172,0.062092977063366375,0.24383911766937374,0.030334894223525036,0.25479123524501185,0.1136869635190458,0.4950428182381003,0.037625698022773824,0.22761399009266112,0.10141385005516725,0.41087321355952333,0.04429560590732246,0.16780397453592644,0.06577644287389708,0.2872175422606869,0.0256681965231575,0.1490154224905172,0.062092977063366375,0.24383911766937374,0.030334894223525036,0.08571428571428572,0.27994168488950605,1.0,0.0,0.09523809523809523,0.2935435239509036,1.0,0.0,31.82358114764652,8.93827212176512,47.64146743598539,8.415581199205151,32.20698913056442,8.339327222461327,47.64146743598539,17.027897592611136,-0.9904761904761905,0.09712418121129116,0.0,-1.0,-1.0,0.0,-1.0,-1.0,33625.742073902686,10737.141532620608,64247.5033027291,13208.699306183069,39109.081406798665,11027.3214152586,64232.58174877086,22961.6764959245,0.0,0.0,0,0,0.0,0.0,0,0,8.246616676406124,1.3335035022474087,11.644364956679503,5.199216266252183,8.943613112338845,1.2634079807792575,11.644364956679503,6.9009774454225274,-412.33083382030617,4,4000,80,0.01951050399657106,0.03825593099463731,13.98257744397415,14.04034387896536,127.77065714264609,3
43.275978,43.149956,0.26948634,-0.1777532,0.057849,-0.04183183,-0.39552334,-0.1918908,0.06080447,-0.04739236,-0.36516777,-5.7020316,3.566728,-0.00063458114,-13.496628,43.275978,40.24916,175.33487,0.0054765292,43.149956,40.160236,175.3395,0.0038860368,0.019884326,0.04574379,0.102061994,-0.0780654,-2.92233917026906,1.4548906079929542,-0.7762830178384258,-9.445573697893984,-146.11695851345297,28.15991673473836,-84.3715643468961,-184.40681130721964,0.1468658,0.5054502,1.0,-0.99931926,20,-4.060928933397586,2.152931319946953,-1.4644436320110428,-9.363863410325107,-203.04644666987937,89.1063392393927,-106.1294692632588,-434.82443015773066,0.014433594903133066,0.6282099739577336,1.0,-1.0,0.23500449849108826,0.07990292835981139,0.38393178652233934,0.027530122616488278,0.23921014363241988,0.08154852057405736,0.3776263960635531,0.0859992398863947,0.33809443670409955,0.11812213280974738,0.5578765053843372,0.03768750872562575,0.3417598896384705,0.12064280000629206,0.5367912438844428,0.1144382702318098,0.23500449849108826,0.07990292835981139,0.38393178652233934,0.027530122616488278,0.23921014363241988,0.08154852057405736,0.3776263960635531,0.0859992398863947,0.0038095238095238095,0.06160366334779515,1.0,0.0,0.0,0.0,0.0,0.0,42.746096529673416,8.982097732142522,54.00480748104723,17.499090326222397,44.036848935111855,8.71932493708203,53.89929593481123,19.92259492493054,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,5254.118036027991,6333.937217158015,43790.25791237897,296.7557074460324,3208.9489851710377,1598.5679159576405,6361.223910300166,395.80644771908874,0.0,0.0,0,0,0.0,0.0,0,0,2.92233917026906,1.4548906079929542,9.445573697893984,0.7762830178384258,2.456118440531362,0.689275131373041,3.5788423493469446,0.8969628548462947,-146.11695851345297,4004,5000,100,24.83559044791764,14.900969545000407,12.71242414911103,52.448984142029076,178.9076517636713,4
1.235642,1.0176691,33.60431,-36.958775,26.037952,-0.85667706,-92.018326,-37.06858,26.073881,-0.8946044,-91.819244,-37.25447,26.248283,-0.682017,-92.22246,1.235642,2.3774734,18.908352,2.0589654e-05,1.0176691,1.6578517,12.041808,6.2957406e-07,0.108464755,0.87777567,1.0,-1.0,-3.050036505875076,1.6166673167398564,-1.3303924880118017,-9.81382213074777,-152.5018252937538,37.89321990816169,-107.3472407950164,-243.3537140982215,0.09415034,0.519467,1.0,-0.99999994,20,-3.2532120956960093,1.4741315965510928,-1.1917110750484907,-10.39566344317735,-162.66060478480046,36.95267351387434,-109.24411981155198,-237.31970344903965,0.09757887732999533,0.5605530353056585,1.0,-1.0,0.1995208643434895,0.08806530906616954,0.3653403442301007,0.032968387745514534,0.20036910678984074,0.09143692839488192,0.3561136204286773,0.04343380544405637,0.29172053054697467,0.13098530972518607,0.55137993521576,0.04794246694568109,0.2921376962034193,0.13409144867293127,0.5416185728338749,0.07430406335727888,0.1995208643434895,0.08806530906616954,0.3653403442301007,0.032968387745514534,0.20036910678984074,0.09143692839488192,0.3561136204286773,0.04343380544405637,0.04857142857142857,0.21497033492544776,1.0,0.0,0.047619047619047616,0.21295885499998,1.0,0.0,39.216058750444816,7.907775572427362,50.744340995050024,9.99257625247245,40.42880779728138,7.380952169246325,50.65917764721758,20.346541364136232,-0.9990476190476191,0.030845970934669797,0.0,-1.0,-1.0,0.0,-1.0,-1.0,5864.987859672387,7227.669978029092,46991.73500778817,870.0750092717683,3429.9711880492605,2271.1420973784184,9951.364143214952,1224.12509391377,0.0,0.0,0,0,0.0,0.0,0,0,3.050036505875076,1.6166673167398564,9.81382213074777,1.3303924880118017,2.519841215322865,0.7918946894414186,4.502682305121535,1.5776201439392465,-152.5018252937538,8004,6000,120,22.62859043386561,13.590375683001184,11.956363897981646,48.17533001484844,231.46089074052725,5
2.0657177,2.1489592,37.771076,-41.254944,34.383102,-2.4692829,-152.37143,-41.279594,34.32083,-2.6141536,-151.88675,-41.28555,34.27814,-2.1320703,-152.29242,2.0657175,4.7289615,47.852695,5.170623e-05,2.1489592,5.3592834,54.824177,2.0884967e-05,0.13190109,0.82953,1.0,-1.0,-2.829151858664799,1.5385205933818091,-1.0744780512767853,-8.531010196962942,-141.45759293323994,37.92510372469894,-94.02741850032267,-231.45509896352783,0.14817734,0.5589025,1.0,-1.0,20,-3.2391307964177485,1.4653125313182027,-1.3043381252910895,-9.58363962196846,-161.95653982088743,35.666971015911614,-109.95243315673426,-243.7128201896373,0.0968293834725694,0.5330384005543125,1.0,-1.0,0.1872247617887113,0.05147173239866881,0.2984092685734323,0.04290845646871511,0.19096895557565124,0.04805936842801168,0.2856677733901803,0.06784311254611186,0.274190690684366,0.0763793737031587,0.4881176849365752,0.06532783988576926,0.27765813057358235,0.07048812560536041,0.39705860587366226,0.1157957578297345,0.1872247617887113,0.05147173239866881,0.2984092685734323,0.04290845646871511,0.19096895557565124,0.04805936842801168,0.2856677733901803,0.06784311254611186,0.004761904761904762,0.06884205854667123,1.0,0.0,0.0,0.0,0.0,0.0,39.141692424764194,8.00445150842221,52.31782915968079,14.826006640192778,40.75508351799838,6.919070853296869,51.84121277315586,27.411219383618924,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,5101.5617558201075,6334.144719131117,35637.33087658886,567.8672212147987,3022.5699303694346,2398.1627527756627,9872.227072044723,826.0170950520228,0.0,0.0,0,0,0.0,0.0,0,0,2.829151858664799,1.5385205933818091,8.531010196962942,1.0744780512767853,2.3226129243571103,0.865647164261033,4.494693083211818,1.2965786471568699,-141.45759293323994,12004,7000,140,23.967422499947133,17.951061881998612,12.319365274859592,54.23784965680534,283.96497656933207,6
2.6281629,2.3139486,44.113594,-47.455917,36.150692,-0.23434922,-139.7448,-47.497112,36.045025,-0.3514978,-140.83394,-47.079247,35.762856,-0.21297841,-139.05725,2.6281629,5.4554987,37.263615,0.00033838066,2.3139486,4.5004816,31.905363,4.2119646e-06,0.044873845,0.8327921,1.0,-1.0,-3.1031433054876647,1.5825965875326373,-1.3273333417205437,-8.94235841408291,-155.15716527438326,43.876624183776315,-96.83993909568858,-300.38251366134443,0.10554972,0.7014723,1.0,-1.0,20,-3.273349493083382,1.555361716502223,-1.0201974469581787,-9.544641410818288,-163.6674746541691,33.883250037097184,-98.94858240373452,-222.13447772381286,0.07225363823759497,0.597369290001932,1.0,-1.0,0.2342951055061512,0.08718940151069131,0.42062345497160214,0.036756874303272485,0.23931652252705127,0.08963265717600925,0.42062345497160214,0.051260662751155324,0.34233831440896617,0.1315885094644706,0.63110161866209,0.05130146770454452,0.3465503376087811,0.13368020380839482,0.5955445657245463,0.08497461830890665,0.2342951055061512,0.08718940151069131,0.42062345497160214,0.036756874303272485,0.23931652252705127,0.08963265717600925,0.42062345497160214,0.051260662751155324,0.039047619047619046,0.19370829227044223,1.0,0.0,0.047619047619047616,0.21295885499997996,1.0,0.0,43.15396571249722,7.35298638199476,53.769693422929684,21.674610202089763,44.677755116104045,6.278593298373716,53.69620097577729,28.276256778860738,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,5977.12227851647,6987.1620894358175,39166.87010594755,869.6679495053877,3732.7075107820965,3097.253133605762,15208.07476236856,936.1475066222383,0.0,0.0,0,0,0.0,0.0,0,0,3.1031433054876647,1.5825965875326373,8.94235841408291,1.3273333417205437,2.5932275884787193,0.9250688571642113,5.548359378641011,1.3780314107011358,-155.15716527438326,16004,8000,160,27.51328803919023,16.24817841999902,12.89998157901573,56.66144803820498,339.57399460554007,7
3.0295281,3.1624498,55.226543,-58.610474,41.481926,-0.14764094,-160.67189,-58.77623,41.616302,-0.24188493,-161.68263,-57.94838,40.96348,-0.24986857,-159.01674,3.0295277,7.179771,61.091557,0.0005120619,3.1624498,5.8145127,42.758442,5.6661665e-06,0.047085077,0.85774326,1.0,-1.0,-3.3197780713568763,1.561696873700613,-0.9747741896182872,-10.030115008633775,-165.98890356784383,41.27550641545274,-96.0505452754068,-240.1966798546697,0.10242885,0.6887297,1.0,-1.0,20,-3.3811564933156353,1.4711059141581377,-1.3492509570291167,-9.059229225629169,-169.05782466578177,36.28281567557566,-107.251774234094,-235.958950517258,0.11282364820874823,0.6200755884629378,1.0,-1.0,0.22012737726626433,0.10028640277835155,0.4166801205403849,0.04232359200991293,0.22449842658813568,0.10710099876119512,0.4075796444893279,0.06590494484941894,0.31564401458092783,0.1493223465841435,0.6704478078080195,0.05905872568409305,0.3231616781539628,0.16082137653058906,0.6349795628401511,0.09662459810495219,0.22012737726626433,0.10028640277835155,0.4166801205403849,0.04232359200991293,0.22449842658813568,0.10710099876119512,0.4075796444893279,0.06590494484941894,0.002857142857142857,0.053375833406484025,1.0,0.0,0.0,0.0,0.0,0.0,39.3782176329658,8.752864532557654,52.555695508046384,13.645097898334502,40.35498846759409,8.758302145790964,52.47430699914358,24.696976608378026,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,6625.593945392103,6900.284840613347,48956.68296065031,469.0058807671949,4782.801463248771,3555.0054060962575,14978.616471106085,528.094287759322,0.0,0.0,0,0,0.0,0.0,0,0,3.3197780713568763,1.561696873700613,10.030115008633775,0.9747741896182872,2.916080943098532,1.1084969870783292,5.537321201512159,1.0340582154558744,-165.98890356784383,20004,9000,180,25.95076275504107,15.17726215300354,12.887726971996017,54.015751880040625,394.2700881695928,8
2.2556744,2.4408064,65.417274,-67.77945,48.994072,-1.370103,-178.68127,-67.825516,49.04549,-1.3410872,-177.76085,-67.98735,49.004356,-1.0361902,-175.58713,2.2556744,6.2170463,59.691517,6.2112755e-05,2.4408064,5.0807376,36.291817,0.0019523285,0.14886817,0.8299726,1.0,-1.0,-3.2176356655794405,1.4819726847406285,-0.7827561181817576,-10.888172823827793,-160.88178327897202,41.6421084804985,-80.01243424754117,-245.87429322822925,0.08974268,0.65255165,1.0,-1.0,20,-3.267275132611954,1.4084222494929082,-1.6084343530456993,-8.901790293079737,-163.3637566305977,29.56065679454048,-117.47412734180249,-228.6947558291191,0.08991246838591982,0.6603813083749817,1.0,-1.0,0.18825889772138368,0.07761080070184335,0.3397347498141413,0.03356857282598612,0.19300337385624872,0.07848801551933676,0.33905868616530804,0.04285212490770236,0.28483459270879113,0.11322562000589795,0.5021714239976584,0.04555800059956895,0.2918068993983728,0.11191929152259021,0.4619629174729707,0.05568569640104598,0.18825889772138368,0.07761080070184335,0.3397347498141413,0.03356857282598612,0.19300337385624872,0.07848801551933676,0.33905868616530804,0.04285212490770236,0.047619047619047616,0.21295885499997996,1.0,0.0,0.047619047619047616,0.21295885499997996,1.0,0.0,39.99298513789999,9.56595782623958,53.057405890949575,13.604989812172292,40.92991232868044,9.922791651962937,52.81208822629523,13.698033040870268,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,6184.298893947093,6629.923710615285,57662.59149972243,300.13922479126813,4046.5083167068765,2128.224532494638,7407.205786940642,594.8130573084143,0.0,0.0,0,0,0.0,0.0,0,0,3.2176356655794405,1.4819726847406285,10.888172823827793,0.7827561181817575,2.74132572633278,0.8290185951261156,3.883878740231848,1.1045439875822378,-160.88178327897202,24004,10000,200,24.208322964062972,15.864082197003881,12.529958001156047,52.6023631622229,446.55119854881195,9
2.2325149,1.866483,76.199036,-79.406876,60.690712,-0.6649841,-233.99182,-78.95961,60.40728,0.19343585,-232.20433,-79.46102,60.677532,-0.8275878,-232.656,2.232515,4.648794,32.70009,4.2055035e-07,1.866483,3.3018723,19.94328,0.001104792,0.085268825,0.853533,1.0,-1.0,-2.9001415191507016,1.557111632409764,-0.7134202784195496,-9.411463002620412,-145.00707595753508,32.206419670910506,-72.2918545286521,-197.4938203906218,0.011905061,0.642006,1.0,-0.99999744,20,-3.4472648211426278,1.43683853039291,-1.1060762819250771,-8.792709954397695,-172.36324105713135,35.39491205066739,-101.68113713287642,-232.88202173781275,0.07224621773932895,0.6402383952311799,1.0,-1.0,0.23554748754830568,0.07941110123010618,0.3802256763501371,0.09082233293789307,0.24113509465922262,0.08151715315200683,0.38005613859252874,0.12234322317146507,0.3557405404500592,0.11846197072577952,0.5993464470582378,0.09999258756279421,0.3631129568202911,0.11933401666422618,0.5968196085820014,0.20119808133862502,0.23554748754830568,0.07941110123010618,0.3802256763501371,0.09082233293789307,0.24113509465922262,0.08151715315200683,0.38005613859252874,0.12234322317146507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.74336041691134,6.177785384568785,49.87822356196949,16.147942521385552,42.93036369903454,5.169801020214556,49.5676544952911,31.238995140335923,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,5348.58063506097,6799.263035206453,43477.891367100885,248.32709924887212,3081.5688251860274,1725.9729990764358,6260.879125330934,254.6039117013646,0.0,0.0,0,0,0.0,0.0,0,0,2.9001415191507016,1.557111632409764,9.411463002620412,0.7134202784195496,2.3794724245346326,0.7581448423297796,3.5676843356010135,0.7218036195964755,-145.00707595753508,28004,11000,220,21.7013894640113,15.52882889299508,11.769720181975572,48.99993853898195,496.1115062877943,10
3.1234665,2.5155501,83.85031,-87.13709,61.537823,-3.6073914,-228.34157,-86.91785,61.337505,-3.9326212,-226.01537,-86.18388,60.85314,-3.244429,-225.6827,3.1234665,4.900029,22.299446,0.00011020899,2.5155501,4.7695737,27.167389,3.1295673e-05,0.12441752,0.8502429,1.0,-1.0,-2.978718322612705,1.4141032601366534,-1.1569511793256133,-9.403756807373094,-148.93591613063523,31.59035426261172,-94.20822768153423,-217.62889582787238,0.09884917,0.59065485,1.0,-1.0,20,-3.357479909950172,1.4250548939382304,-1.2931690373887847,-8.842824092403376,-167.8739954975086,29.80191969248986,-108.9230188939469,-231.21509149108735,0.10278600430820711,0.5949624796378524,1.0,-1.0,0.21431460768504448,0.06698966020712212,0.3691554420210807,0.037393091042125355,0.21645127763085253,0.06763982157938875,0.3691554420210807,0.07140461878557221,0.3193875558032128,0.10452874590869952,0.528389175824493,0.05777013772355841,0.3198148033851857,0.10367649150304939,0.5019202219634665,0.09774240531393683,0.21431460768504448,0.06698966020712212,0.3691554420210807,0.037393091042125355,0.21645127763085253,0.06763982157938875,0.3691554420210807,0.07140461878557221,0.002857142857142857,0.053375833406484025,1.0,0.0,0.0,0.0,0.0,0.0,40.599399196661075,7.915242573931071,51.65599726127177,15.425481597237999,41.82634440389902,7.654857701686594,51.513206034972605,23.028409981633537,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,5361.934037113687,6199.043907631745,43207.392979709606,658.1648244724245,3388.182428898869,1806.1486547732852,7575.158966585468,730.5450550699383,0.0,0.0,0,0,0.0,0.0,0,0,2.978718322612705,1.4141032601366534,9.403756807373092,1.1569511793256133,2.519348047031224,0.7181217420514938,3.921711790966808,1.2180166276208617,-148.93591613063523,32004,12000,240,25.49459142104024,16.10401207700488,12.725793486941257,54.32439698498638,550.0858714907881,11
2.8223352,1.7534194,89.6031,-92.179436,69.06366,-0.37231368,-266.9669,-92.38586,69.28492,-0.45653725,-269.78934,-92.2315,69.393555,-0.34290114,-269.21252,2.8223352,8.947811,97.91579,0.000119028846,1.7534193,4.4262123,41.477856,0.00082554505,0.1350319,0.83477217,1.0,-1.0,-3.2380304629101806,1.378643928672144,-1.222621080057236,-8.865371350686363,-161.90152314550903,34.9910052676056,-92.3031673344179,-239.20241409973806,0.085740454,0.69474435,1.0,-1.0,20,-3.1491694670434187,1.462137275945074,-1.514223602080209,-9.342480409946578,-157.45847335217096,32.12454941207572,-114.01601305262264,-213.54434115154905,0.14985372087957138,0.5850034194645618,1.0,-1.0,0.24814465452069218,0.0853537496392742,0.3907777248163155,0.05292758983954825,0.2613735061489688,0.08286946827384226,0.3907777248163155,0.08080366056127933,0.38019273207298054,0.13127641341776294,0.5966449973112353,0.07889304074864235,0.40121083028584625,0.1268965237830122,0.5966449973112353,0.11286688469164602,0.24814465452069218,0.0853537496392742,0.3907777248163155,0.05292758983954825,0.2613735061489688,0.08286946827384226,0.3907777248163155,0.08080366056127933,0.0019047619047619048,0.043601992922893705,1.0,0.0,0.0,0.0,0.0,0.0,40.43848411788248,5.92057307343952,51.00908031429114,15.075720197881543,40.80015893023344,5.890557917363289,49.52369380000928,24.42073510278509,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,6111.819912294825,6021.0962152377515,38756.92889248928,736.6336041529253,4213.310710021077,2297.5760666128,9840.321998827445,739.5119558386799,0.0,0.0,0,0,0.0,0.0,0,0,3.2380304629101806,1.378643928672144,8.865371350686363,1.2226210800572357,2.803104954522849,0.8301581316024542,4.4498816211567735,1.224643006240629,-161.90152314550903,36004,13000,260,32.011002329716575,15.753901422998752,13.948071446975518,61.712975199690845,611.1756130884678,12
