train/epoch,train/Log Prob,train/KL,train/loss,debug/MSE improvement over random Mean,debug/MSE improvement over random Std,debug/MSE improvement over random Max,debug/MSE improvement over random Min,debug/MSE of random decoding Mean,debug/MSE of random decoding Std,debug/MSE of random decoding Max,debug/MSE of random decoding Min,debug/MSE of reconstruction,test/Log Prob,test/KL,test/loss,beta
25,-11079.5635546875,95.35192344665528,11087.012919921875,0.054192953,0.01696905,0.085393965,0.013534621,0.0575477,0.19174011,0.9999782,0.0,0.0033547645,-11146.00546875,57.21395492553711,11150.475390625,0.078125
26,-11074.319541015626,95.65445907592773,11081.7925,0.056063928,0.01750752,0.08749757,0.020023879,0.059183925,0.20842196,1.0,0.0,0.003119995,-11154.783984375,55.59900131225586,11159.12763671875,0.078125
27,-11069.19958984375,94.89836807250977,11076.61349609375,0.035463188,0.01907024,0.08022752,0.004815719,0.041528564,0.168788,1.0,0.0,0.0060653687,-11147.3767578125,57.724722671508786,11151.886328125,0.078125
28,-11063.892744140625,95.06041412353515,11071.319384765626,0.08201338,0.017776873,0.11072485,0.039320927,0.08638668,0.2468511,1.0,0.0,0.0043732887,-11123.034375,55.599717712402345,11127.378125,0.078125
29,-11059.84693359375,93.81658103942871,11067.17634765625,0.020314556,0.014561229,0.06174018,0.00022596214,0.025600009,0.12864299,1.0,0.0,0.0052854526,-11122.56455078125,58.981662368774415,11127.1724609375,0.078125
30,-11049.912421875,93.37401306152344,11057.207197265625,0.07539566,0.014642809,0.11131852,0.036491938,0.08539535,0.23229797,1.0,0.0,0.009999688,-11155.12490234375,56.11672096252441,11159.508984375,0.078125
31,-11049.653095703125,92.1397338104248,11056.851552734375,0.07685411,0.01682428,0.11330427,0.038634878,0.0798778,0.24213623,1.0,0.0,0.0030236824,-11102.06455078125,57.520660400390625,11106.55830078125,0.078125
32,-11043.805849609374,91.92668228149414,11050.987568359375,0.03353043,0.018950053,0.08046225,0.0020905612,0.039494235,0.16442367,1.0,0.0,0.0059638005,-11104.19453125,55.8560604095459,11108.55830078125,0.078125
33,-11039.9753125,91.69795845031739,11047.139228515625,0.05627267,0.016408294,0.08383082,0.022294438,0.060319606,0.18790787,0.99999976,0.0,0.004046939,-11107.41064453125,55.71880416870117,11111.76376953125,0.078125
34,-11041.818427734375,91.13864807128907,11048.9386328125,0.050693132,0.016110506,0.075779006,0.019451063,0.054274283,0.18530928,1.0,0.0,0.0035811595,-11101.55234375,54.78854103088379,11105.83271484375,0.078125
35,-11028.938466796875,89.71288604736328,11035.94724609375,0.036001667,0.021387015,0.076649085,0.00050280243,0.041260477,0.17117509,1.0,0.0,0.0052588047,-11085.254296875,54.433210372924805,11089.50673828125,0.078125
36,-11025.9173828125,89.0353997039795,11032.87330078125,0.047344342,0.011424564,0.062390715,0.0205331,0.05056772,0.18375808,1.0,0.0,0.003223391,-11085.09501953125,57.73098258972168,11089.6052734375,0.078125
37,-11020.426845703125,88.17869117736817,11027.31580078125,0.07215326,0.019321853,0.10725665,0.031408552,0.07533331,0.22846684,1.0,0.0,0.0031800382,-11105.24150390625,53.259829711914065,11109.4025390625,0.078125
38,-11020.28943359375,88.62725044250489,11027.2134375,0.078419305,0.01723422,0.1137799,0.034086067,0.08336527,0.23731835,1.0,0.0,0.0049459776,-11085.34169921875,55.43159446716309,11089.672265625,0.078125
39,-11023.40111328125,87.94212295532226,11030.2716015625,0.026434883,0.016246084,0.06914391,0.002914372,0.031770688,0.1509081,1.0,0.0,0.005335808,-11078.901171875,53.77348251342774,11083.10224609375,0.078125
40,-11015.68220703125,86.56850524902343,11022.445322265625,0.08502635,0.019606935,0.12407672,0.041873213,0.087856166,0.24992014,1.0,0.0,0.0028298432,-11090.7513671875,53.57514114379883,11094.93681640625,0.078125
41,-11016.727001953124,85.83495574951172,11023.432861328125,0.026484333,0.013625599,0.05244324,0.002457616,0.030395433,0.14775912,1.0,0.0,0.0039111013,-11084.51064453125,54.48754463195801,11088.76748046875,0.078125
42,-11015.18130859375,85.56490867614747,11021.86607421875,0.07097739,0.01952246,0.09987989,0.030811505,0.075901054,0.22820681,1.0,0.0,0.004923681,-11105.3234375,51.50167388916016,11109.34716796875,0.078125
43,-11016.646083984375,84.76649345397949,11023.268486328125,0.07926141,0.018268814,0.1138048,0.030821837,0.082965314,0.23926757,1.0,0.0,0.003703896,-11072.5767578125,53.18949203491211,11076.7322265625,0.078125
44,-11012.029267578126,84.22137908935547,11018.609052734375,0.049676545,0.010040714,0.064427145,0.02157807,0.05350186,0.19149132,1.0,0.0,0.0038253348,-11114.9134765625,51.66965026855469,11118.9501953125,0.078125
45,-11012.28189453125,83.71309112548828,11018.822001953125,0.051431242,0.010420194,0.06619336,0.023797803,0.054407604,0.19136682,1.0,0.0,0.0029763756,-11059.0009765625,53.84933853149414,11063.20791015625,0.078125
46,-11006.300546875,83.39587623596191,11012.815849609375,0.08126958,0.01797689,0.11149197,0.035798687,0.08507889,0.24320571,1.0,0.0,0.0038092996,-11086.91162109375,52.579380416870116,11091.0193359375,0.078125
47,-10996.989921875,82.98177711486817,11003.472880859375,0.04610137,0.013726579,0.07560939,0.017362155,0.050404064,0.18583569,1.0,0.0,0.0043026884,-11053.77578125,53.853359603881835,11057.98310546875,0.078125
48,-11002.812333984375,81.09472427368163,11009.147861328125,0.055928655,0.01755582,0.082677655,0.012728789,0.058556445,0.21283242,1.0,0.0,0.002627793,-11088.78857421875,50.375980377197266,11092.72412109375,0.078125
49,-11000.277841796875,81.65111152648926,11006.656865234376,0.05951044,0.022080926,0.097140096,0.016142212,0.061894476,0.21640746,1.0,0.0,0.0023840358,-11074.91259765625,51.14603500366211,11078.90859375,0.078125
50,-11005.833271484375,81.6821363067627,11012.2146875,0.07907098,0.017613098,0.1076341,0.036731847,0.08316634,0.24053018,1.0,0.0,0.0040953853,-11079.849609375,51.996686172485354,11083.9119140625,0.078125
51,-10995.868125,80.66960563659669,11002.170458984376,0.062206816,0.022164958,0.09968483,0.019932276,0.066158935,0.22856216,1.0,0.0,0.0039521325,-11062.5294921875,51.491394424438475,11066.55234375,0.078125
52,-10997.151220703125,80.39300979614258,11003.431953125,0.061582454,0.01947851,0.0894313,0.019427307,0.06379664,0.221346,1.0,0.0,0.0022141896,-11073.9591796875,51.6557014465332,11077.99482421875,0.078125
53,-10996.817890625,78.79803245544434,11002.973876953125,0.0754942,0.018100826,0.1069297,0.029242665,0.078200765,0.24447364,1.0,0.0,0.002706547,-11047.05849609375,51.370507431030276,11051.071875,0.078125
54,-11001.30150390625,78.70340194702149,11007.450205078125,0.03603539,0.01307824,0.06743256,0.004872414,0.040154014,0.16963749,1.0,0.0,0.004118619,-11075.84951171875,50.342868423461915,11079.7826171875,0.078125
