train/epoch,train/loss,train/log_prob,train/kl,train/physics_temporal,train/physics_momentum,train/physics_contact,train/physics_total_physics,debug/MSE improvement over random Mean,debug/MSE improvement over random Std,debug/MSE improvement over random Max,debug/MSE improvement over random Min,debug/MSE of random decoding Mean,debug/MSE of random decoding Std,debug/MSE of random decoding Max,debug/MSE of random decoding Min,debug/MSE of reconstruction,test/Log Prob,test/KL,test/loss,beta
31,27283.8321875,-13639.04326171875,36.60754629135132,0.06413429774343968,0.10716794434934855,0.00017852095072157681,0.17148076355457306,0.0024069436,0.0034131673,0.007648483,-0.007219321,0.015027555,0.096492544,0.9999207,0.0,0.012620613,-14498.55693359375,31.488711547851562,14501.01689453125,0.078125
32,27285.0681640625,-13639.67701171875,36.41148010253906,0.062496809475123885,0.1035996650904417,0.00027532383683137596,0.166371798440814,0.014303653,0.0034870456,0.019782407,0.0033579487,0.016469652,0.09677295,0.99995506,0.0,0.0021659997,-13814.5357421875,27.930457496643065,13816.7177734375,0.078125
33,27278.08927734375,-13636.202451171876,36.220468826293946,0.06239776652306318,0.10323714524507523,0.00028120068775024267,0.16591611228883266,0.0053511667,0.005611504,0.018884422,-0.0046481574,0.011428647,0.07863295,0.99993086,0.0,0.006077478,-14226.5427734375,32.69109706878662,14229.0966796875,0.078125
34,27277.83630859375,-13636.07896484375,36.18353713989258,0.06215398699045181,0.1025484972447157,0.00027490750508150084,0.1649773918837309,0.030646626,0.0061719054,0.038972244,0.021245109,0.032754414,0.114638664,0.99995434,0.0,0.0021077958,-13847.84208984375,26.820688247680664,13849.9375,0.078125
35,27280.69048828125,-13637.548154296876,35.64596132278442,0.061309989653527734,0.1016278463974595,0.0002065415831748396,0.16314437732100487,0.015651625,0.006189529,0.02525095,0.007393811,0.017489493,0.0961046,0.99990404,0.0,0.0018378671,-13961.41689453125,28.906437873840332,13963.6751953125,0.078125
36,27285.59236328125,-13640.03470703125,35.19784898757935,0.05847622636705637,0.096245098374784,0.00024774534656899047,0.15496907100081445,0.022145038,0.0076226075,0.03521309,0.00901837,0.023182448,0.10517062,0.99994767,0.0,0.0010374131,-13788.51357421875,28.90621910095215,13790.77197265625,0.078125
37,27278.73279296875,-13636.605361328126,35.18837341308594,0.06015266247093678,0.09913030676543713,0.00028239256207598375,0.1595653633028269,-0.01083146,0.0052832244,0.00013977289,-0.01868908,0.011729839,0.07598396,0.9998629,0.0,0.022561304,-14650.89013671875,32.71720523834229,14653.44619140625,0.078125
38,27279.408046875,-13636.9378125,35.25872745513916,0.058721637465059755,0.09650089632719755,0.00033213872637134046,0.15555467277765275,-0.008369864,0.004995118,0.00072623976,-0.017893743,0.011890504,0.07588228,0.9999721,0.0,0.020260366,-14518.465625,32.808201217651366,14521.0287109375,0.078125
39,27261.4972265625,-13627.991904296876,35.130708618164064,0.06060960989445448,0.10066977936774492,0.00023124729748815297,0.16151063695549964,0.019661907,0.008797946,0.036493216,0.007180599,0.020628994,0.10461886,0.9999268,0.0,0.0009670894,-13804.05283203125,27.99384002685547,13806.2396484375,0.078125
40,27267.39943359375,-13630.959541015625,34.925404167175294,0.0588189497217536,0.09639145359396935,0.00020382051938213407,0.15541422434151173,0.00966765,0.0075760386,0.024766576,-1.1577271e-05,0.0109934965,0.08132748,0.9998765,0.0,0.0013258487,-13771.14716796875,28.245006942749022,13773.35380859375,0.078125
41,27288.19650390625,-13641.447080078126,33.77904850006104,0.061004026904702184,0.1017116779461503,0.00032043693761806935,0.1630361421406269,0.008487061,0.0038799206,0.017655088,0.00024246587,0.010665664,0.07423949,0.99992657,0.0,0.0021786026,-13817.73017578125,27.720252227783202,13819.895703125,0.078125
42,27262.95671875,-13628.744423828124,34.84353435516358,0.05915853857994079,0.09772249288856984,0.0002201938349753618,0.15710122466087342,0.0017054986,0.004085695,0.01083613,-0.005573368,0.011300368,0.07678251,0.9999671,0.0,0.009594871,-14014.4837890625,30.169862937927245,14016.84072265625,0.078125
43,27259.86833984375,-13627.233505859374,34.414255123138425,0.06060004461556673,0.10011285025626421,0.00032314022828359155,0.16103603556752205,0.012279427,0.0076503777,0.030797176,0.004097021,0.014259667,0.08928483,0.99986947,0.0,0.0019802407,-14007.01474609375,29.265275382995604,14009.30107421875,0.078125
44,27271.68615234375,-13633.13263671875,34.54918756484985,0.05727518539875746,0.09397661577910185,0.0002532060508383438,0.15150500707328318,0.013198812,0.008676102,0.031450838,0.0011416088,0.015087383,0.09376861,0.9999294,0.0,0.0018885714,-13949.77646484375,27.084159088134765,13951.892578125,0.078125
45,27266.94626953125,-13630.7926953125,34.15486515045166,0.06059615913778543,0.10028765361756087,0.00026150625984882936,0.16114531904459,0.0110064335,0.0042047338,0.018375058,0.0012914566,0.014053069,0.08700603,0.9998987,0.0,0.0030466355,-13779.8986328125,28.405507278442382,13782.11767578125,0.078125
46,27254.90212890625,-13624.788427734375,33.920576152801516,0.062480119504034516,0.1048110193014145,0.0001735582866240293,0.1674646981060505,0.011242045,0.0030874077,0.017479176,0.0061355336,0.013432835,0.091149375,0.99996376,0.0,0.002190793,-13799.731640625,27.018642234802247,13801.8423828125,0.078125
47,27265.40427734375,-13630.055322265625,33.731463527679445,0.05779707100242376,0.09516887161880731,0.0002303375495830551,0.15319627933204175,0.023315322,0.008009571,0.040003706,0.011415806,0.02478291,0.10214331,0.99993634,0.0,0.0014675942,-13773.10595703125,28.336571884155273,13775.3197265625,0.078125
48,27258.40876953125,-13626.56759765625,33.59943857192993,0.058936189487576486,0.09761657148599624,0.00030645915918285025,0.1568592196702957,0.019609978,0.0082801,0.034035735,0.00599598,0.020454573,0.10333663,0.999938,0.0,0.000844597,-13783.14775390625,28.134675216674804,13785.34560546875,0.078125
49,27258.79369140625,-13626.786953125,33.25881805419922,0.05802217118442059,0.09558361623436212,0.00018802261736709626,0.15379381075501442,0.016617887,0.009295173,0.033919554,0.0041298685,0.017546766,0.097672544,0.99995255,0.0,0.000928877,-13767.88466796875,27.792595291137694,13770.05595703125,0.078125
50,27255.98978515625,-13625.386923828126,33.235915660858154,0.057252023704349994,0.0945327802374959,0.00038626037538051604,0.1521710643172264,0.01703735,0.007450919,0.03210391,0.0061340546,0.018990222,0.09857732,0.99990296,0.0,0.0019528705,-14046.12080078125,25.770922660827637,14048.13427734375,0.078125
51,27248.07744140625,-13621.398681640625,33.64172828674317,0.058981224112212655,0.09742063820362092,0.0002015808250871487,0.15660344414412974,0.017129678,0.008509515,0.033569675,0.0051984503,0.018008877,0.09995651,0.9999583,0.0,0.00087919517,-13893.33662109375,25.781591415405273,13895.35078125,0.078125
52,27254.4735546875,-13624.6549609375,32.8980544090271,0.05820525370538235,0.09635895151644945,0.00016333063947968185,0.15472753517329693,0.026082896,0.008494133,0.043399468,0.013895699,0.029589996,0.1086441,0.99996114,0.0,0.0035070938,-14310.48203125,28.565842056274413,14312.71376953125,0.078125
53,27255.30453125,-13625.089892578126,32.65047731399536,0.058524647019803526,0.09594731040298939,0.00021606350055662914,0.1546880203485489,0.0083278185,0.004158081,0.015730835,-0.0020944884,0.013448302,0.08709899,0.9998913,0.0,0.005120482,-13856.0630859375,25.674617576599122,13858.0689453125,0.078125
54,27250.57533203125,-13622.68810546875,33.128404216766356,0.05752900842577219,0.09426783952862024,0.00023199482297059148,0.15202884286642074,0.0063508265,0.003366215,0.012062405,-0.000528282,0.011312632,0.07783372,0.99970126,0.0,0.0049618063,-13805.16787109375,26.417110443115234,13807.23173828125,0.078125
55,27235.4713671875,-13615.171923828126,32.67151765823364,0.05673693247139454,0.09301880937069655,0.00025380546489031983,0.15000954762101174,0.007362194,0.0038280187,0.017905228,0.0001288777,0.008808279,0.065913215,0.9999931,0.0,0.0014460842,-13793.30166015625,26.378707695007325,13795.36240234375,0.078125
56,27235.50638671875,-13615.201162109375,32.52120922088623,0.056554673984646794,0.09309204731136561,0.00025160105782561003,0.14989832155406474,0.011716263,0.0074101305,0.027377766,0.0018950461,0.014920446,0.09496549,0.9999645,0.0,0.003204181,-14113.73564453125,27.436028480529785,14115.87900390625,0.078125
57,27238.08171875,-13616.483310546875,32.59507003784179,0.055827269703149794,0.09127970855683089,0.00031010192644316705,0.14741707973182203,0.008686386,0.004298599,0.019541875,-0.0009302383,0.011570572,0.07698452,0.9999325,0.0,0.0028841847,-13783.44814453125,26.58008689880371,13785.52470703125,0.078125
58,27224.15537109375,-13609.504580078124,32.792689361572265,0.05627218166366219,0.09212383180856705,0.00022059981827624142,0.14861661314964295,0.00838664,0.006284447,0.02326334,-0.00023042434,0.0101382425,0.068198934,0.9999707,0.0,0.0017516062,-13770.7349609375,26.989113807678223,13772.8435546875,0.078125
59,27251.17587890625,-13623.084794921875,31.904689598083497,0.053756586425006386,0.08745538588613272,0.0002685589616885409,0.14148053154349327,0.026123285,0.0074349027,0.03858132,0.015314164,0.02803795,0.10663921,0.9997965,0.0,0.0019146596,-13788.2794921875,26.33827075958252,13790.3373046875,0.078125
60,27244.8524609375,-13619.89033203125,32.31675193786621,0.056361276619136334,0.09205008503049612,0.0002339731206302531,0.14864533483982087,0.030462531,0.005537511,0.037624985,0.021485403,0.035009846,0.114708275,0.99984443,0.0,0.0045473194,-13843.08583984375,26.25417308807373,13845.137109375,0.078125
61,27246.27763671875,-13620.643291015625,31.801619834899903,0.05555708162486553,0.0910974145680666,0.00014686835027532652,0.14680136501789093,0.0081126075,0.007997886,0.021543205,-0.005199477,0.015034943,0.08923844,0.9998884,0.0,0.0069223335,-14125.55390625,27.15247917175293,14127.67529296875,0.078125
62,27231.069296875,-13613.017119140624,32.08766990661621,0.05398360013961792,0.08846938822418451,0.00014541238720994443,0.14259840071201324,0.012268474,0.0066347225,0.02215544,0.0026438255,0.034963366,0.11374295,0.99979496,0.0,0.022694876,-13788.72490234375,25.76323070526123,13790.7376953125,0.078125
63,27233.580859375,-13614.2844140625,31.94027889251709,0.05425392542034388,0.08863111864775419,0.00017806081188609824,0.14306310594081878,0.0026150588,0.0045770505,0.015300458,-0.004927178,0.009817112,0.067466244,0.99997854,0.0,0.0072020493,-13989.4958984375,26.476642227172853,13991.56435546875,0.078125
64,27226.0579296875,-13610.533232421874,31.806340713500976,0.05482579469680786,0.08952370252460241,0.000249865822843276,0.1445993635058403,0.021742497,0.0075510344,0.034835823,0.010164053,0.023914367,0.103939176,0.99975073,0.0,0.0021718761,-13786.470703125,26.097022247314452,13788.50947265625,0.078125
65,27224.80677734375,-13609.90263671875,31.868126926422118,0.055577699244022366,0.09125849295407534,0.0001687549555208534,0.14700494684278964,0.014771887,0.0077922237,0.03317467,0.0044790795,0.017050058,0.096640445,0.99988353,0.0,0.002278174,-13790.7201171875,26.562937545776368,13792.79521484375,0.078125
66,27247.56912109375,-13621.360986328125,30.886228103637695,0.05385393381118774,0.08754838760942221,0.00020703467074781657,0.1416093560308218,0.026761793,0.00838645,0.04333865,0.015407635,0.029397363,0.10977942,0.9999771,0.0,0.0026355716,-13790.4,25.28882293701172,13792.37568359375,0.078125
67,27249.089140625,-13622.0676953125,31.5657257270813,0.05433939088135958,0.08938703071326018,0.0001754689053632319,0.14390189036726952,0.016941156,0.008162268,0.035511564,0.0056192833,0.017741427,0.09873369,0.9999838,0.0,0.00080026704,-13826.2021484375,25.451401710510254,13828.1904296875,0.078125
68,27234.02697265625,-13614.569560546875,31.142758617401125,0.054737797491252425,0.08978393144905567,0.0002831448084907606,0.1448048736900091,0.0071855374,0.0046958933,0.019782146,-0.0008271161,0.009479137,0.06715819,0.9998262,0.0,0.0022935995,-13796.760546875,24.55706958770752,13798.67900390625,0.078125
69,27242.74416015625,-13618.916904296875,31.283700313568115,0.05619843393564224,0.09242430128157139,0.00021519822650589048,0.1488379340618849,0.00858393,0.0047058514,0.021082167,0.000119045144,0.010637505,0.07128956,0.9999037,0.0,0.0020535719,-13809.22607421875,25.368916702270507,13811.20810546875,0.078125
70,27216.83884765625,-13605.950283203125,31.45979600906372,0.05697810769081116,0.09377263620495796,0.0003866671325522475,0.1511374108493328,0.00859434,0.0077255373,0.02791478,-0.000903068,0.010407959,0.07456429,0.99905276,0.0,0.0018136208,-13798.11826171875,24.473776054382324,13800.0302734375,0.078125
71,27234.57826171875,-13614.86021484375,30.9548815536499,0.05346669912338257,0.08692144941538572,0.0002083575341384858,0.14059650555253028,0.016991943,0.008844673,0.034390464,0.005816892,0.018647252,0.09191604,0.9999893,0.0,0.0016553103,-13809.625390625,24.428707695007326,13811.53388671875,0.078125
72,27233.6120703125,-13614.3931640625,30.741658000946046,0.05623853359371424,0.09246715247631072,0.00029598392720799895,0.14900166928768158,0.013629381,0.0030072813,0.01825437,0.0043912833,0.015973754,0.09755666,0.9999819,0.0,0.0023443708,-13820.85771484375,23.894204330444335,13822.72451171875,0.078125
73,27226.95634765625,-13611.05318359375,30.905628757476805,0.05329719932749868,0.08704131495207548,0.00014985262125264854,0.14048836685717106,-0.001078123,0.0044464925,0.008589096,-0.010536846,0.012865799,0.0877018,0.99999046,0.0,0.01394392,-14191.388671875,27.65653877258301,14193.54931640625,0.078125
74,27239.78998046875,-13617.49552734375,30.576342735290527,0.05388824671506882,0.08835298057645559,0.0001640066268737428,0.14240523420274256,0.01658639,0.0050813425,0.02513704,0.0072677857,0.018755525,0.09935536,0.9999361,0.0,0.0021691336,-13827.66806640625,24.12660617828369,13829.55302734375,0.078125
75,27227.57298828125,-13611.374287109375,30.740261421203613,0.05387598067522049,0.08800114445388317,0.000188818555616308,0.1420659440755844,0.016542617,0.008132139,0.03316892,0.0040213577,0.017694311,0.09452599,0.99999213,0.0,0.0011516924,-13836.03203125,23.19142894744873,13837.8439453125,0.078125
76,27230.4983984375,-13612.84857421875,30.588722972869874,0.0548113264888525,0.08984083231538534,0.00020986319083021954,0.14486202232539655,0.026280502,0.004199143,0.034847125,0.020243935,0.03267092,0.09858113,0.9992446,0.0,0.0063904123,-13822.859375,23.545283317565918,13824.69892578125,0.078125
77,27210.8700390625,-13603.037705078124,30.55189323425293,0.05304651867598295,0.08589422937482595,0.0003919569187564775,0.13933270558714866,0.008074332,0.0044151996,0.021071779,-0.00010861573,0.009491516,0.07091626,0.99994683,0.0,0.0014171803,-13822.18857421875,23.759661865234374,13824.0447265625,0.078125
78,27235.55234375,-13615.403525390626,30.23163776397705,0.054802908971905706,0.08973941095173359,0.00021008849784266205,0.14475240863859654,0.00734281,0.004504854,0.018459246,-0.000766783,0.011665214,0.06957784,0.9999504,0.0,0.004322403,-13880.38935546875,25.822016716003418,13882.406640625,0.078125
79,27228.42640625,-13611.8568359375,30.027133350372313,0.05301001723855734,0.08618249960243701,0.00029313936160178854,0.1394856559485197,0.009923277,0.007862054,0.02844874,0.0006799848,0.011786101,0.082441635,0.99954134,0.0,0.0018628278,-13805.0150390625,24.8948616027832,13806.959765625,0.078125
80,27223.9056640625,-13609.57552734375,30.29246997833252,0.05382202096283436,0.0878611908480525,0.00020662600785726682,0.14188983716070652,0.007825401,0.0039332192,0.017917618,-0.00043543696,0.009764383,0.07231094,0.99999166,0.0,0.0019389825,-13791.5802734375,24.109825897216798,13793.4638671875,0.078125
81,27229.42583984375,-13612.349150390624,30.124580402374267,0.052287631314247844,0.08499683447182178,0.0002185145256225951,0.1375029803812504,0.014269849,0.0029525475,0.020264117,0.0046301135,0.015820095,0.098804854,0.99997306,0.0,0.0015502456,-13815.251953125,25.42447700500488,13817.23828125,0.078125
82,27218.72443359375,-13607.005576171876,30.031838359832765,0.052865204587578776,0.08587418381124735,0.0002161201013950631,0.13895550832152367,0.019732263,0.007463175,0.0348786,0.007460909,0.02245287,0.101269476,0.9996779,0.0,0.0027206077,-13775.02021484375,24.01228275299072,13776.89619140625,0.078125
83,27225.3009765625,-13610.31580078125,29.75501079559326,0.05136092029511929,0.08330433636903763,0.00031044941861182453,0.13497570648789406,0.009951644,0.004375638,0.01753007,0.0010918898,0.013155792,0.08409141,0.99998856,0.0,0.0032041462,-13793.84765625,24.91100330352783,13795.79375,0.078125
84,27221.21345703125,-13608.258232421875,29.926945457458498,0.053313914947211744,0.08643256995826959,0.0003851067935465835,0.14013159058988095,0.008329346,0.006967407,0.025227146,-0.00020831905,0.009536415,0.074167065,0.9999857,0.0,0.0012070702,-13776.6423828125,24.80045509338379,13778.57998046875,0.078125
85,27216.28265625,-13605.786787109375,30.006692752838134,0.05224020428955555,0.08451505448669196,0.00029390711802989244,0.1370491661131382,0.015725985,0.008156497,0.03026815,0.0007346873,0.019107388,0.09992376,0.99999523,0.0,0.0033814074,-14236.99296875,24.39283332824707,14238.89873046875,0.078125
86,27223.23353515625,-13609.272099609376,29.874947566986084,0.05422702431678772,0.08882597893476486,0.00028989976592129095,0.1433429029583931,0.013813175,0.0085446285,0.026959594,0.00066653744,0.015500149,0.08932905,0.99988294,0.0,0.0016869722,-13774.14755859375,25.007579040527343,13776.101171875,0.078125
87,27232.18517578125,-13613.768896484375,29.609230632781983,0.05291339263319969,0.0862291955575347,0.00023758551833452657,0.13938017383217813,0.016891211,0.0072093573,0.0323089,0.0063965856,0.017687349,0.098121814,0.99999404,0.0,0.00079613074,-13790.4923828125,24.19640483856201,13792.3826171875,0.078125
88,27226.65888671875,-13610.9715625,30.04455156326294,0.05385156773030758,0.08803569573909044,0.00018217890057712794,0.14206944189965726,0.019592253,0.008347567,0.035643484,0.0010260023,0.021270491,0.10356119,0.9999938,0.0,0.0016782378,-13979.4482421875,24.34717388153076,13981.35029296875,0.078125
89,27223.4532421875,-13609.403310546875,29.603382682800294,0.053501224741339684,0.08720429912209511,0.00020957490924047306,0.14091509886085987,0.013996996,0.007726438,0.028489152,0.0007122767,0.014962427,0.09389174,0.99999547,0.0,0.0009654349,-13805.378125,24.96623306274414,13807.328515625,0.078125
90,27223.5311328125,-13609.448212890626,29.530987014770506,0.052303821165114645,0.08442666202783584,0.00030106209829682483,0.13703154511749743,0.003090255,0.0044263112,0.013610095,-0.004267483,0.010631874,0.072808534,0.99986744,0.0,0.0075416206,-13832.48740234375,24.872326469421388,13834.43056640625,0.078125
