QF1 Loss,QF2 Loss,Policy Loss,Q1 Predictions Mean,Q1 Predictions Std,Q1 Predictions Max,Q1 Predictions Min,Q2 Predictions Mean,Q2 Predictions Std,Q2 Predictions Max,Q2 Predictions Min,Q Targets Mean,Q Targets Std,Q Targets Max,Q Targets Min,Bellman Errors 1 Mean,Bellman Errors 1 Std,Bellman Errors 1 Max,Bellman Errors 1 Min,Bellman Errors 2 Mean,Bellman Errors 2 Std,Bellman Errors 2 Max,Bellman Errors 2 Min,Policy Action Mean,Policy Action Std,Policy Action Max,Policy Action Min,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Num Paths,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,hand_distance Mean,hand_distance Std,hand_distance Max,hand_distance Min,Final hand_distance Mean,Final hand_distance Std,Final hand_distance Max,Final hand_distance Min,hand_distance_l1 Mean,hand_distance_l1 Std,hand_distance_l1 Max,hand_distance_l1 Min,Final hand_distance_l1 Mean,Final hand_distance_l1 Std,Final hand_distance_l1 Max,Final hand_distance_l1 Min,hand_distance_l2 Mean,hand_distance_l2 Std,hand_distance_l2 Max,hand_distance_l2 Min,Final hand_distance_l2 Mean,Final hand_distance_l2 Std,Final hand_distance_l2 Max,Final hand_distance_l2 Min,hand_success Mean,hand_success Std,hand_success Max,hand_success Min,Final hand_success Mean,Final hand_success Std,Final hand_success Max,Final hand_success Min,image_dist Mean,image_dist Std,image_dist Max,image_dist Min,Final image_dist Mean,Final image_dist Std,Final image_dist Max,Final image_dist Min,image_success Mean,image_success Std,image_success Max,image_success Min,Final image_success Mean,Final image_success Std,Final image_success Max,Final image_success Min,vae_dist Mean,vae_dist Std,vae_dist Max,vae_dist Min,Final vae_dist Mean,Final vae_dist Std,Final vae_dist Max,Final vae_dist Min,AverageReturn,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
2.335239,2.6045775,92.57922,-93.61813,62.163128,15.492237,-270.7449,-93.48805,62.2831,16.814415,-270.49173,-93.78291,62.363537,16.535307,-273.13763,2.3352392,5.3046355,31.75213,1.3607336e-05,2.6045775,6.5786247,39.670624,0.0001174526,0.21445613,0.7994474,1.0,-1.0,-2.2927668,2.3622587,-0.0,-15.257864,-114.63832,90.9709,-32.852654,-413.1944,-0.020891089,0.7650194,1.0,-1.0,20,-2.139909009384061,1.8875333457013783,-0.25885564590270366,-10.61486549755711,-106.99545046920306,40.76108594533373,-56.360458238569784,-226.73181106858266,0.12108561110118342,0.6379848640656796,1.0,-1.0,0.09934818066993523,0.08519087129430468,0.4000936214762836,0.009503546638383516,0.09507218964786672,0.08494219554442294,0.39763488287924237,0.01701201095210641,0.14620782686236783,0.1264926118202201,0.6117383239141538,0.010431399834590746,0.1383268378951963,0.12305896365146018,0.5553571601214315,0.027776959911405996,0.09934818066993523,0.08519087129430468,0.4000936214762836,0.009503546638383516,0.09507218964786672,0.08494219554442294,0.39763488287924237,0.01701201095210641,0.3961904761904762,0.48910487910717054,1.0,0.0,0.42857142857142855,0.49487165930539345,1.0,0.0,12.136540509829498,5.075801391943272,28.989206120743585,2.712158110207359,11.636486138910396,4.927603571106792,23.996839468944028,2.712158110207359,-0.6580952380952381,0.47434786358917014,0.0,-1.0,-0.6190476190476191,0.4856209060564557,0.0,-1.0,2.2927668,2.3622587,15.257864,0.0,1.9318709,1.8588878,8.348949,0.0,-114.63832,304004,80000,1600,11.14414990809746,3.726152066956274,3.8080476921750233,18.67834966722876,1623.6756692318013,79
1.7760786,2.6336045,92.54741,-94.332825,67.95129,17.041904,-359.5116,-94.3145,67.87894,16.97617,-362.1744,-94.240555,68.000404,17.00408,-359.85562,1.7760787,4.159147,25.9798,1.1408702e-06,2.6336048,8.756452,75.32241,0.0003886558,0.23369843,0.75784016,1.0,-1.0,-2.295748,2.6314857,-0.0,-18.55452,-114.7874,100.75376,-32.84662,-413.50708,-0.13304502,0.83367234,1.0,-1.0,20,-1.9128079303622025,1.8675195862262859,-0.1803062997076368,-10.52032663388572,-95.64039651811011,28.86882227508556,-55.600437685669625,-188.35872936015517,0.12678765972301426,0.6405814578935907,1.0,-1.0,0.10920200985668012,0.08586522413891565,0.38999067096919837,0.005056209100993085,0.101063078617783,0.0808235105044995,0.3291580943764022,0.006168510279396353,0.15849953850621548,0.1167944086292475,0.5719223289560708,0.006961356037774563,0.13998298668255643,0.10007188319197671,0.4053298054532469,0.009794842474899583,0.10920200985668012,0.08586522413891565,0.38999067096919837,0.005056209100993085,0.101063078617783,0.0808235105044995,0.3291580943764022,0.006168510279396353,0.25142857142857145,0.43383435191090985,1.0,0.0,0.23809523809523808,0.4259177099999599,1.0,0.0,11.163980740135674,5.246189950769249,30.928480210316735,2.6297794774394205,10.422570281514403,6.354190864930714,30.89332864405723,3.5807550875909855,-0.5523809523809524,0.4972486659888234,0.0,-1.0,-0.47619047619047616,0.49943278484292924,0.0,-1.0,2.295748,2.6314857,18.55452,0.0,2.0206897,2.989694,11.997394,0.0,-114.7874,308004,81000,1620,11.429093280341476,3.5906355140032247,4.523143880767748,19.54287267511245,1643.4912645957666,80
1.6181728,1.6591945,91.00717,-92.25408,63.827633,17.826248,-295.7365,-92.32875,63.685257,17.891642,-295.9195,-92.386246,64.02455,17.830093,-295.43243,1.6181729,3.032693,20.811255,8.465932e-05,1.6591945,3.9762175,36.823505,2.3249537e-05,0.236835,0.7945038,1.0,-1.0,-2.0088787,2.1886282,-0.0,-15.140068,-100.44394,75.95497,-32.85701,-370.5634,-0.11448185,0.8052954,1.0,-1.0,20,-1.897984371452661,1.8091528004514867,-0.14552618352156121,-10.24702149553438,-94.89921857263305,26.977043755659558,-46.877624549581476,-153.15465202000658,0.22879513117738157,0.5708877795944245,1.0,-1.0,0.13178867962046292,0.09957878794573714,0.36889588096846454,0.0083459114804711,0.12772016652849963,0.10193118891590792,0.3484195452716494,0.025941515082808737,0.18197045515072124,0.1306763446345584,0.5632142552028419,0.01079711507822742,0.1717705778325317,0.12488160939745534,0.4309258857816741,0.03269770451341024,0.13178867962046292,0.09957878794573714,0.36889588096846454,0.0083459114804711,0.12772016652849963,0.10193118891590792,0.3484195452716494,0.025941515082808737,0.34285714285714286,0.47466422073817577,1.0,0.0,0.42857142857142855,0.49487165930539345,1.0,0.0,10.956954454131951,5.147155653616152,24.657131172280746,1.5150710264874736,9.847621190451957,4.4732680668036044,19.837076885901375,1.5150710264874736,-0.58,0.4935585071701227,0.0,-1.0,-0.5238095238095238,0.49943278484292924,0.0,-1.0,2.0088787,2.1886282,15.140068,0.0,1.545998,1.6572679,7.6321554,0.0,-100.44394,312004,82000,1640,11.017088648979552,3.8639321529772133,3.7437444837996736,18.62476528575644,1661.914109152509,81
2.99536,2.9400358,98.62813,-100.33244,74.38981,16.279694,-360.40167,-100.07059,74.34166,16.44281,-358.6466,-99.86262,74.2851,16.898367,-359.555,2.9953601,6.9149,58.806168,0.00038117176,2.9400363,6.2324758,46.708347,2.9336807e-06,0.21611893,0.79894316,1.0,-1.0,-2.5834494,2.3411121,-0.0,-15.865665,-129.17247,86.704124,-32.852654,-405.7689,-0.07632523,0.8664116,1.0,-1.0,20,-1.935234553025503,1.9050170311566628,-0.19383059139638706,-10.610979443071393,-96.76172765127515,27.44577193359327,-51.32589243352191,-176.22448416320677,0.21816754393904114,0.5884188332576347,1.0,-1.0,0.09756856056739285,0.08155258608736343,0.3265380909610171,0.006106226806282633,0.08978977117138082,0.08231745074994411,0.31353467514945776,0.01358431547679125,0.14358643399221901,0.12215258537357371,0.5349824726144159,0.008030317842651258,0.13062838800825025,0.11896261772838797,0.47684504312175346,0.02084550065544849,0.09756856056739285,0.08155258608736343,0.3265380909610171,0.006106226806282633,0.08978977117138082,0.08231745074994411,0.31353467514945776,0.01358431547679125,0.5123809523809524,0.4998466885137288,1.0,0.0,0.5714285714285714,0.49487165930539356,1.0,0.0,12.16286632086715,4.644489188840152,28.993820285770422,4.334507870278776,11.544256202800671,4.849910650510559,27.563821576480255,5.162087862070193,-0.6457142857142857,0.478296296179236,0.0,-1.0,-0.5714285714285714,0.49487165930539356,0.0,-1.0,2.5834494,2.3411121,15.865665,0.0,2.2474408,1.978907,8.683103,0.0,-129.17247,316004,83000,1660,11.203648253227584,3.6618860139278695,4.084316634340212,18.949850901495665,1680.864846519893,82
2.8698077,2.9751523,96.135155,-98.04471,69.3811,16.40333,-301.50122,-98.334694,69.53093,16.307417,-300.85614,-97.64227,69.45676,16.211325,-300.85016,2.8698072,7.7224603,70.73163,2.1737978e-06,2.975152,6.583519,38.224754,3.5777688e-05,0.24157195,0.79877603,1.0,-1.0,-1.6196992,1.7895596,-0.0,-13.1970825,-80.98497,42.883224,-32.852654,-175.43631,-0.07105034,0.87216055,1.0,-1.0,20,-1.9567526491664007,1.811451691746804,-0.1490380237908037,-11.215691398664761,-97.83763245832003,27.933826245277366,-53.23730609795014,-155.30176786951003,0.16558932405031526,0.5993782758669063,1.0,-1.0,0.10100447912552388,0.07207301116477151,0.39504863323166584,0.00648787572181218,0.08401272673128939,0.04562868698551357,0.20146854228877512,0.027087626173630194,0.14470463515271278,0.10039811033554506,0.5472471240934803,0.009635864416373402,0.12091233042901992,0.06419576994565789,0.2793260767640069,0.032586704516411415,0.10100447912552388,0.07207301116477151,0.39504863323166584,0.00648787572181218,0.08401272673128939,0.04562868698551357,0.20146854228877512,0.027087626173630194,0.36,0.48000000000000004,1.0,0.0,0.38095238095238093,0.4856209060564557,1.0,0.0,10.470361349424396,4.792608200101055,27.440010973574914,0.0,8.951345635849217,3.8242737168017475,15.73752705432042,0.0,-0.5752380952380952,0.49430681668872756,0.0,-1.0,-0.42857142857142855,0.49487165930539345,0.0,-1.0,1.6196992,1.7895596,13.1970825,0.0,1.1583115,1.0626055,4.619179,0.0,-80.98497,320004,84000,1680,11.285651683225296,3.6630576299503446,4.191005114000291,19.13971442717593,1700.9341935970588,83
1.6379449,1.5897442,91.735756,-93.38269,53.643173,15.1631975,-231.27277,-93.189445,53.415962,15.157433,-230.58334,-93.40095,53.603195,15.082064,-231.38066,1.6379448,3.801231,26.847897,2.5062036e-06,1.5897441,3.8033893,28.131535,0.00012424547,0.1747223,0.8338668,1.0,-1.0,-2.2085426,2.077849,-0.0,-15.571489,-110.42713,73.41659,-28.434444,-354.87378,-0.041641206,0.7974462,1.0,-1.0,20,-1.8962540564220136,1.8621327746895155,-0.1279155113336323,-10.464832619921452,-94.81270282110069,26.490027871828815,-57.7985762049379,-146.53546730961295,0.13570276310791296,0.6455669773570762,1.0,-1.0,0.10853207399425417,0.07577175375690622,0.40602334854226135,0.0023224429234919015,0.12696283837072966,0.09840152432210202,0.40602334854226135,0.006546644907111359,0.16849479799322567,0.1191542208814077,0.5729021732309353,0.0035568241548589175,0.19397728625177868,0.14663136137752195,0.5729021732309353,0.007851586537120259,0.10853207399425417,0.07577175375690622,0.40602334854226135,0.0023224429234919015,0.12696283837072966,0.09840152432210202,0.40602334854226135,0.006546644907111359,0.3,0.45825756949558394,1.0,0.0,0.23809523809523808,0.4259177099999599,1.0,0.0,11.54437240374026,4.854982227357016,28.74234826213203,1.9948029362133142,11.160477856130422,4.439613557996184,20.86609880165211,2.7173839105260225,-0.62,0.48538644398046393,0.0,-1.0,-0.6666666666666666,0.4714045207910317,0.0,-1.0,2.2085426,2.077849,15.57149,0.0,1.9918113,1.6313804,6.9966035,0.0,-110.42713,324004,85000,1700,11.373103238991462,4.592821605037898,4.03952079731971,20.00544564134907,1719.996454198379,84
5.9893513,4.724486,93.68347,-95.19557,62.89553,-21.52785,-376.42657,-94.73696,62.502888,-21.227955,-374.00473,-95.09194,62.455517,-20.955748,-376.41287,5.9893513,35.580494,378.77203,2.446177e-08,4.7244854,30.573229,337.107,1.9311905e-05,0.24446677,0.78606004,1.0,-1.0,-2.3014262,2.5567787,-0.0,-17.70527,-115.07131,98.228264,-32.852654,-392.94955,0.018450927,0.80343515,1.0,-1.0,20,-2.044929321928941,1.77653495278773,-0.17467039727973613,-10.889628985398481,-102.24646609644705,24.91136162282779,-50.226606760929535,-141.49974707577547,0.16820468977815514,0.6457233321809919,1.0,-1.0,0.09748248451285713,0.06865154914484248,0.36189199362126795,0.005685536859814572,0.11460189330730537,0.09559763276999023,0.36189199362126795,0.014652064793754348,0.14465060080307462,0.10151209992202685,0.49849215308689176,0.009190382733361473,0.16241062199124917,0.11767761535434934,0.43995459145808646,0.02229173988332543,0.09748248451285713,0.06865154914484248,0.36189199362126795,0.005685536859814572,0.11460189330730537,0.09559763276999023,0.36189199362126795,0.014652064793754348,0.379047619047619,0.485149999012625,1.0,0.0,0.38095238095238093,0.4856209060564557,1.0,0.0,11.520942559627036,5.240037387438138,29.586524203697508,0.0,10.418349053092728,4.367022132235071,19.0514304227636,0.0,-0.6304761904761905,0.48267583709858614,0.0,-1.0,-0.5714285714285714,0.49487165930539356,0.0,-1.0,2.3014262,2.5567787,17.70527,0.0,1.9722143,2.2827697,10.510532,0.0,-115.07131,328004,86000,1720,11.253992683021352,3.6502690139459446,4.05323544703424,18.957497144001536,1739.5116319436347,85
3.8530316,2.7992163,96.32413,-97.90187,66.22844,12.601165,-316.50992,-98.02814,66.36161,12.110516,-316.533,-98.059265,66.19309,12.02185,-317.53757,3.8530316,11.702857,99.37841,4.417976e-06,2.7992163,6.164062,41.072304,2.4047189e-05,0.21943624,0.7899625,1.0,-1.0,-1.5767003,1.5880812,-0.0,-12.986603,-78.835014,39.724243,-33.11857,-196.93573,-0.040652413,0.82398343,1.0,-1.0,20,-2.1430918384467352,1.8687522161567967,-0.09569102322434597,-10.633777788542702,-107.15459192233675,34.14067279393276,-59.66657020995089,-193.22969422403963,0.23378642723542725,0.6040790431136916,1.0,-1.0,0.07541378347430674,0.05944104574637319,0.33360173556113043,0.006350247310425747,0.067982076432758,0.0440187008172929,0.15911954183944027,0.007590670303888493,0.11112993701431371,0.08595049599083869,0.5172948417723361,0.007724789082674266,0.09993971904604247,0.06283550630304198,0.2036156351104336,0.010599328800864366,0.07541378347430674,0.05944104574637319,0.33360173556113043,0.006350247310425747,0.067982076432758,0.0440187008172929,0.15911954183944027,0.007590670303888493,0.5019047619047619,0.4999963718689228,1.0,0.0,0.47619047619047616,0.49943278484292924,1.0,0.0,9.206600568566625,4.70366719929724,29.36987605314606,0.0,8.203632424752898,3.596518096593169,15.441665351737923,0.0,-0.36,0.48,0.0,-1.0,-0.23809523809523808,0.4259177099999599,0.0,-1.0,1.5767003,1.5880814,12.986603,0.0,1.231452,0.976566,3.9072678,0.0,-78.835014,332004,87000,1740,12.625411593588069,4.207651774049737,5.614498081966303,22.44756144960411,1761.706310135196,86
2.6494608,3.5974116,89.39766,-90.64017,63.898624,4.5031743,-401.6646,-90.62527,63.83698,3.4714422,-401.55957,-90.85965,63.783257,2.9003286,-402.66568,2.6494608,5.7026515,42.6651,5.2532414e-07,3.5974116,19.369574,216.028,0.0016449401,0.17918427,0.77912784,1.0,-1.0,-1.8814179,1.8700166,-0.08836589,-12.954944,-94.07089,49.054893,-32.123493,-227.22256,-0.009081632,0.80791825,1.0,-1.0,20,-1.8197632771063776,1.8123161569397988,-0.16933432652478533,-9.703953589021236,-90.98816385531887,24.594082989577036,-49.10573609620291,-155.89318019955635,0.15180279778976308,0.6166578461355853,1.0,-1.0,0.09823553427707415,0.08017725847832918,0.4125232434207369,0.004303852596321116,0.08517198582907565,0.06034123922967718,0.22992118466458975,0.004303852596321116,0.1504603431805503,0.12197457591852545,0.5910429440025794,0.005612391468294911,0.13024286363893664,0.09447104866590991,0.35549754590026994,0.005612391468294911,0.09823553427707415,0.08017725847832918,0.4125232434207369,0.004303852596321116,0.08517198582907565,0.06034123922967718,0.22992118466458975,0.004303852596321116,0.4438095238095238,0.4968325979497395,1.0,0.0,0.42857142857142855,0.49487165930539345,1.0,0.0,10.99025066220095,4.7533903103199,27.46564342278278,1.4198515661220719,10.337946485614202,4.471311296833449,19.53070119375056,3.755347846356675,-0.518095238095238,0.4996724550725971,0.0,-1.0,-0.47619047619047616,0.49943278484292924,0.0,-1.0,1.8814179,1.8700166,12.954943,0.08836589,1.4529679,1.3625207,5.9932675,0.13535844,-94.07089,336004,88000,1760,13.355958666652441,3.9551266960334033,5.928947898675688,23.240033261361532,1784.7469987334916,87
3.9069014,3.3350568,106.807236,-108.48495,74.17735,13.684289,-328.3716,-108.28131,73.90474,13.888548,-326.86273,-108.441864,73.751076,13.848953,-325.6903,3.9069014,19.14307,210.44608,0.00017785374,3.3350568,13.461001,143.45047,9.313226e-06,0.2370323,0.8065786,1.0,-1.0,-1.8135524,1.8719292,-0.0,-13.738065,-90.67761,45.183743,-32.85384,-206.96944,-0.13568598,0.78896356,1.0,-1.0,20,-1.7724159566890736,1.820728703537995,-0.1384583852621566,-11.047315663016857,-88.62079783445367,25.61999058287539,-52.79543790214004,-140.46747579054588,0.21023206305138184,0.5701932094276996,1.0,-1.0,0.10791006018919119,0.076699944974287,0.3225513340335919,0.008886545148529266,0.11725314722979749,0.08796265707313829,0.3225513340335919,0.01465047990752315,0.16038178057175342,0.11654552141785661,0.44031922518138017,0.013880494369374746,0.17344844792270336,0.13069872721744696,0.44031922518138017,0.021503548270332573,0.10791006018919119,0.076699944974287,0.3225513340335919,0.008886545148529266,0.11725314722979749,0.08796265707313829,0.3225513340335919,0.01465047990752315,0.3676190476190476,0.4821569074966281,1.0,0.0,0.3333333333333333,0.4714045207910316,1.0,0.0,10.874300004766132,4.448493431854925,28.640190289307895,0.0,9.634575666893047,3.511164151859053,17.749622216035906,0.0,-0.5552380952380952,0.4969393854731854,0.0,-1.0,-0.38095238095238093,0.4856209060564557,0.0,-1.0,1.8135524,1.8719292,13.738065,0.0,1.2850317,0.9430589,3.690315,0.0,-90.67761,340004,89000,1780,12.159261416294612,3.7559436969459057,5.075586985447444,20.99079209868796,1805.8223346142331,88
4.5460634,4.463992,97.69525,-99.32585,70.53076,-14.025732,-361.6365,-98.924126,70.34338,-14.438373,-359.28952,-99.01624,70.60123,-15.320052,-358.76245,4.546063,18.16762,191.45259,7.2943512e-06,4.463992,20.983036,222.98898,3.923435e-05,0.15804209,0.81359,1.0,-1.0,-1.9665769,2.2186313,-0.0,-15.004724,-98.32884,75.96187,-29.030407,-301.9207,-0.052185718,0.8036403,1.0,-1.0,20,-2.1583167295897736,1.932561377790979,-0.33198807830304905,-11.17221100299586,-107.91583647948869,28.76206965876975,-70.04926371595495,-167.55989523521183,0.1340895951443853,0.657031012628411,1.0,-1.0,0.1136500039489859,0.10593556681457765,0.3626163963657603,0.0041436346589442405,0.10881254533759196,0.10864823952197869,0.3572214817056847,0.016712399076526035,0.1519350047308014,0.12190798906702958,0.45889371454738576,0.006572142340838711,0.13994517673145296,0.11613030710370223,0.40313147815632866,0.023310820445308036,0.1136500039489859,0.10593556681457765,0.3626163963657603,0.0041436346589442405,0.10881254533759196,0.10864823952197869,0.3572214817056847,0.016712399076526035,0.43523809523809526,0.49578815606225407,1.0,0.0,0.42857142857142855,0.49487165930539345,1.0,0.0,10.644477901759158,6.50769726658695,29.293471394819232,0.0,9.469166451398305,6.349486627613765,24.721609062373624,0.0,-0.4819047619047619,0.4996724550725972,0.0,-1.0,-0.42857142857142855,0.4948716593053935,0.0,-1.0,1.9665769,2.2186313,15.004724,0.0,1.5379007,1.7229577,6.2048063,0.0,-98.32884,344004,90000,1800,11.278994564316235,3.8406337139895186,4.4586154505377635,19.578243728843518,1826.4118628262077,89
2.6370897,2.3445876,88.39182,-89.90991,62.011375,12.939705,-369.4976,-89.88458,61.95163,12.77327,-367.65826,-89.684715,62.04645,12.977389,-368.95258,2.6370897,6.751188,61.670277,4.5589695e-05,2.3445878,6.44397,55.475403,2.1543827e-05,0.20575766,0.7849379,1.0,-1.0,-1.9495884,1.7555301,-0.0,-14.691932,-97.47942,46.095417,-33.194927,-166.25891,-0.1581472,0.8256958,1.0,-1.0,20,-2.1830400159641186,1.99798567913029,-0.28334661914442427,-11.405535728476286,-109.15200079820593,38.35500120464774,-67.76383950046126,-231.35329273809194,0.21088241333458474,0.5864843604782838,1.0,-1.0,0.1110704673749415,0.0830300424787083,0.3753100956951826,0.0058829762684784286,0.10316098352029412,0.08072850306145181,0.37129088398787224,0.013191434900186916,0.1609431122554523,0.11178315739038781,0.5254361299532888,0.007803366168292011,0.14837480269205172,0.1021265884737796,0.40189231260652486,0.020175867954371512,0.1110704673749415,0.0830300424787083,0.3753100956951826,0.0058829762684784286,0.10316098352029412,0.08072850306145181,0.37129088398787224,0.013191434900186916,0.3038095238095238,0.45990139927179413,1.0,0.0,0.38095238095238093,0.4856209060564557,1.0,0.0,11.007151802874173,5.033167425563911,27.350990723909664,0.0,10.017930767246138,4.708679276819106,21.21473848051436,0.0,-0.638095238095238,0.4805514594873472,0.0,-1.0,-0.5714285714285714,0.4948716593053935,0.0,-1.0,1.9495884,1.7555301,14.691932,0.0,1.5038477,1.1678214,3.987872,0.0,-97.47942,348004,91000,1820,10.803086368367076,4.851228849962354,3.467393865226768,19.121709083556198,1844.2630662597949,90
6.257187,5.618466,89.884995,-91.36903,58.963955,13.709593,-255.37125,-91.20087,58.89722,13.920762,-254.70892,-91.31272,58.864143,13.479338,-257.26633,6.257187,28.586185,302.98126,0.00015342097,5.6184654,21.59004,206.39548,0.00037169835,0.21178727,0.79703826,1.0,-1.0,-1.710995,1.8353724,-0.0,-13.881087,-85.54975,51.251343,-33.135395,-191.51027,-0.063255265,0.82398283,1.0,-1.0,20,-2.111995758550818,1.9817354961854434,-0.25684707440262616,-10.40206861677315,-105.59978792754092,36.987565397741186,-58.00818759762205,-204.8956561146857,0.17553952257490868,0.6354486572567931,1.0,-1.0,0.09689662760281602,0.07272784852076367,0.3734310895670978,0.005059821279723836,0.09103327840666978,0.08008226071853486,0.3734310895670978,0.008538031095652909,0.14129898417313755,0.10697597180527595,0.5455347265053238,0.006971773171878082,0.12877197851258743,0.10646257702866999,0.48717337841462643,0.012174279982811537,0.09689662760281602,0.07272784852076367,0.3734310895670978,0.005059821279723836,0.09103327840666978,0.08008226071853486,0.3734310895670978,0.008538031095652909,0.3657142857142857,0.48162988584469657,1.0,0.0,0.42857142857142855,0.4948716593053935,1.0,0.0,10.858641458620568,4.788150120662297,29.412183264995598,0.0,9.655230023723078,3.570580875657061,14.45347838042278,0.0,-0.5847619047619048,0.4927630459979054,0.0,-1.0,-0.6190476190476191,0.4856209060564557,0.0,-1.0,1.710995,1.8353724,13.881087,0.0,1.2146392,1.1372806,3.678994,0.0,-85.54975,352004,92000,1840,10.831608605687506,3.5817465559812263,3.602512843674049,18.01586800534278,1862.279028038145,91
3.9153168,2.5521617,94.5367,-95.92983,66.85728,13.466361,-305.38828,-96.28852,67.08057,13.736002,-306.02826,-96.492065,67.086174,13.581589,-305.79715,3.9153166,13.359995,102.48813,0.00017582462,2.552162,7.868541,52.985054,0.00022733374,0.20068397,0.7851839,1.0,-1.0,-2.3188064,2.0628855,-0.0,-15.63545,-115.940315,77.67095,-33.133537,-349.7282,-0.19438577,0.83430326,1.0,-1.0,20,-2.0031075448848616,1.709758884595714,-0.20034443440247862,-12.02690673014431,-100.1553772442431,25.422448946008725,-60.52905344152866,-149.82339831912103,0.21247858295110572,0.5971423050227157,1.0,-1.0,0.11641427655643505,0.07695840267173937,0.3327896431948152,0.007900730774366203,0.1050931111643196,0.07608965080377435,0.3298399766623326,0.015237258890398965,0.16705242617391405,0.10423431336991414,0.5294133770833083,0.011654923466828948,0.15047962667946863,0.09764171838873739,0.36907959694165365,0.023190940623152648,0.11641427655643505,0.07695840267173937,0.3327896431948152,0.007900730774366203,0.1050931111643196,0.07608965080377435,0.3298399766623326,0.015237258890398965,0.25523809523809526,0.43599496554125977,1.0,0.0,0.3333333333333333,0.4714045207910316,1.0,0.0,11.134159984795156,4.924455053880842,26.94653655615439,2.002854556494644,10.234310598462923,4.44141735952512,19.22921292611285,2.002854556494644,-0.5514285714285714,0.4973480693044021,0.0,-1.0,-0.5238095238095238,0.49943278484292924,0.0,-1.0,2.3188064,2.0628855,15.63545,0.0,1.9354204,1.624671,6.802256,0.0,-115.940315,356004,93000,1860,11.314538555103354,3.58201509504579,4.124372994760051,19.020926644909196,1881.742303376319,92
3.5391207,3.0538514,94.303795,-95.57341,70.71156,12.982067,-484.91125,-95.21,70.52659,12.89405,-480.43015,-95.66835,70.755775,13.269183,-481.76828,3.5391207,11.236409,102.42033,0.0015909309,3.0538514,9.068776,73.77782,0.00027853274,0.21360336,0.7962974,1.0,-1.0,-2.1429505,1.9274398,-0.0,-15.783313,-107.14753,66.8467,-32.66161,-244.45967,-0.11111663,0.78912306,1.0,-1.0,20,-2.1875793716361387,1.8472590495230023,-0.08993960462683445,-10.975452873185235,-109.3789685818069,28.9767558642661,-55.85309786762463,-171.03418101390523,0.1838590949120957,0.6229844918717687,1.0,-1.0,0.0876401568479482,0.05960493819994278,0.2682029323317277,0.005176417349709351,0.07674948233049697,0.05457375421905499,0.21506906347082694,0.011407014268161583,0.12856750868407862,0.08480528642571829,0.44306588057438034,0.007622713458476066,0.11128387726225746,0.07397783215568098,0.2674897989701439,0.019135577670819387,0.0876401568479482,0.05960493819994278,0.2682029323317277,0.005176417349709351,0.07674948233049697,0.05457375421905499,0.21506906347082694,0.011407014268161583,0.41619047619047617,0.49292592112691824,1.0,0.0,0.47619047619047616,0.49943278484292924,1.0,0.0,10.962851990304138,4.797625937864049,29.194536626878175,2.6584648957042214,10.305303662102089,4.584989179912886,23.357054016256825,2.7268722691326324,-0.5971428571428572,0.49047249189544,0.0,-1.0,-0.5714285714285714,0.4948716593053935,0.0,-1.0,2.1429505,1.9274398,15.783313,0.0,1.7922361,1.3314348,4.2788973,0.0,-107.14753,360004,94000,1880,10.917866150499322,4.0246628660243005,3.715915767243132,18.658444783766754,1899.9340980491834,93
