train/epoch,train/Log Prob,train/KL,train/loss,debug/MSE improvement over random Mean,debug/MSE improvement over random Std,debug/MSE improvement over random Max,debug/MSE improvement over random Min,debug/MSE of random decoding Mean,debug/MSE of random decoding Std,debug/MSE of random decoding Max,debug/MSE of random decoding Min,debug/MSE of reconstruction,test/Log Prob,test/KL,test/loss,beta
23,-2486.88451171875,86.5642130279541,2493.6473388671875,0.14017689,0.046253964,0.22905843,0.05110985,0.14870761,0.2747499,1.0,0.0,0.0085307425,-2518.412646484375,80.89861907958985,2524.7328369140623,0.078125
24,-2485.942099609375,85.90593475341797,2492.6535009765626,0.13549304,0.047105126,0.2265545,0.05616188,0.1420878,0.26900762,0.99999976,0.0,0.0065947482,-2518.7541748046874,80.01931838989258,2525.0056640625,0.078125
25,-2484.6827880859373,84.72749671936035,2491.302116699219,0.18437764,0.048383452,0.25583625,0.07173963,0.18781626,0.30609506,1.0,0.0,0.0034386145,-2514.0572509765625,79.37297592163085,2520.258251953125,0.078125
26,-2483.568044433594,83.55991027832032,2490.0961645507814,0.1621465,0.043566503,0.24168958,0.06631154,0.16911077,0.2941178,0.9999907,0.0,0.0069642607,-2517.1410400390623,79.57654495239258,2523.3579345703124,0.078125
27,-2482.0484643554687,83.27204818725586,2488.5540869140623,0.17259403,0.04570529,0.24938644,0.07594715,0.17711765,0.29879963,1.0,0.0,0.004523593,-2509.9608154296875,77.85507736206054,2516.04326171875,0.078125
28,-2480.883693847656,82.71726181030273,2487.3459741210936,0.17757307,0.04144469,0.24717169,0.09181041,0.1828201,0.3056042,1.0,0.0,0.0052470053,-2508.521923828125,78.33802185058593,2514.64208984375,0.078125
29,-2479.231501464844,81.994654006958,2485.6373266601563,0.16753256,0.0445799,0.2513206,0.08883715,0.17031687,0.3002184,1.0,0.0,0.002784331,-2508.0503662109377,77.65134353637696,2514.1168701171873,0.078125
30,-2479.0376977539063,81.21088645935059,2485.3823046875,0.15965325,0.049557105,0.2555873,0.06938737,0.16385771,0.29316622,1.0,0.0,0.0042044516,-2505.689306640625,76.6720184326172,2511.679296875,0.078125
31,-2477.789423828125,80.49104263305664,2484.07779296875,0.18733954,0.038771976,0.26125428,0.097192645,0.19149078,0.3123214,1.0,0.0,0.0041512325,-2506.3943359375,76.62925796508789,2512.38095703125,0.078125
32,-2477.3578784179685,79.89939918518067,2483.60001953125,0.17660978,0.047568243,0.24508876,0.06714614,0.17974621,0.297566,1.0,0.0,0.003136432,-2507.03359375,75.5404037475586,2512.93515625,0.078125
33,-2476.683935546875,79.12392181396484,2482.865498046875,0.13105437,0.046722844,0.21572383,0.032816123,0.14538924,0.27077335,1.0,0.0,0.01433487,-2503.053125,75.21399383544922,2508.929150390625,0.078125
34,-2474.904033203125,78.7999803161621,2481.060285644531,0.16351831,0.051965293,0.25256538,0.07252195,0.1667177,0.29382253,1.0,0.0,0.0031993766,-2510.5123291015625,75.09579772949219,2516.37919921875,0.078125
35,-2474.4725439453123,78.48528213500977,2480.6041943359373,0.13719721,0.044008564,0.22655235,0.054123085,0.14058799,0.27521992,1.0,0.0,0.0033907439,-2513.127685546875,74.76226119995117,2518.968505859375,0.078125
36,-2474.16587890625,77.47284034729005,2480.2184399414064,0.17689577,0.042094678,0.2594702,0.10506898,0.18131274,0.30445173,1.0,0.0,0.004416976,-2508.0447265625,75.04791870117188,2513.9078369140625,0.078125
37,-2474.063459472656,77.19762001037597,2480.0945336914065,0.1520152,0.04816988,0.24725986,0.049516138,0.15515889,0.2856273,1.0,0.0,0.0031437029,-2510.050146484375,73.30272369384765,2515.7769287109377,0.078125
38,-2472.3728564453127,77.0147454071045,2478.38962890625,0.16162491,0.0434035,0.24075782,0.06767876,0.16646633,0.295379,1.0,0.0,0.0048414143,-2502.8247802734377,73.58056182861328,2508.5732666015624,0.078125
39,-2471.6483715820314,76.34255676269531,2477.61263671875,0.13344783,0.0370996,0.20308942,0.06043311,0.13960694,0.27101067,1.0,0.0,0.006159094,-2502.3167724609375,73.76607360839844,2508.0797607421873,0.078125
40,-2471.525856933594,76.03859283447265,2477.466376953125,0.17658198,0.040369842,0.252254,0.104795605,0.18051039,0.3036165,1.0,0.0,0.003928394,-2504.0997802734373,73.65609436035156,2509.854150390625,0.078125
41,-2470.2654150390626,75.72404823303222,2476.1813549804688,0.16011506,0.036724597,0.24596642,0.079786554,0.16569604,0.2983702,1.0,0.0,0.0055809803,-2503.357080078125,72.70523834228516,2509.03720703125,0.078125
42,-2469.346328125,75.40560554504394,2475.237392578125,0.11748515,0.035626583,0.1871571,0.042610392,0.12572892,0.25674725,1.0,0.0,0.008243782,-2496.255712890625,72.78324356079102,2501.9419189453124,0.078125
43,-2469.823525390625,75.07723541259766,2475.6889331054685,0.16606466,0.042398307,0.23855568,0.045994103,0.16967367,0.2970468,1.0,0.0,0.0036089893,-2504.240625,71.56306533813476,2509.831494140625,0.078125
44,-2468.2135888671874,75.0075897216797,2474.0735473632812,0.16307388,0.04514521,0.23432787,0.07488926,0.16602977,0.29133284,1.0,0.0,0.0029559098,-2497.835205078125,72.28849563598632,2503.48271484375,0.078125
45,-2466.5978198242187,74.96328941345215,2472.4543359375,0.14702013,0.04888562,0.2335915,0.06312019,0.14959967,0.28342158,1.0,0.0,0.0025795267,-2494.6814453125,73.65712356567383,2500.4359130859375,0.078125
46,-2466.246015625,74.56353302001953,2472.071298828125,0.11545585,0.036981717,0.20377587,0.038564503,0.12650883,0.26039597,1.0,0.0,0.011052978,-2494.1814697265627,72.05576934814454,2499.8108154296874,0.078125
47,-2495.478720703125,71.08239421844482,2501.032041015625,0.10100872,0.041491188,0.19019699,0.038170863,0.108168684,0.23326202,1.0,0.0,0.0071599474,-2505.557861328125,68.09027328491212,2510.8774169921876,0.078125
48,-2468.4034252929687,72.16684257507325,2474.04146484375,0.09733899,0.04174104,0.18256359,0.026667332,0.10420171,0.23575607,1.0,0.0,0.006862732,-2495.1883544921875,70.81640625,2500.7208984375,0.078125
49,-2464.5256030273435,73.4963003540039,2470.267490234375,0.14766103,0.03998747,0.2440053,0.059477363,0.15161644,0.28061873,1.0,0.0,0.003955399,-2497.9743896484374,71.25096435546875,2503.540869140625,0.078125
50,-2462.040126953125,74.26419441223145,2467.8420263671874,0.11588601,0.04431306,0.21421973,0.044699807,0.12334256,0.25205347,1.0,0.0,0.007456565,-2496.068115234375,71.78973236083985,2501.6766845703123,0.078125
51,-2460.5531811523438,74.82334747314454,2466.398740234375,0.104796425,0.038611587,0.17652296,0.031285312,0.12807117,0.25759006,1.0,0.0,0.023274776,-2491.013427734375,72.36075820922852,2496.6666015625,0.078125
