QF1 Loss,QF2 Loss,Policy Loss,Q1 Predictions Mean,Q1 Predictions Std,Q1 Predictions Max,Q1 Predictions Min,Q2 Predictions Mean,Q2 Predictions Std,Q2 Predictions Max,Q2 Predictions Min,Q Targets Mean,Q Targets Std,Q Targets Max,Q Targets Min,Bellman Errors 1 Mean,Bellman Errors 1 Std,Bellman Errors 1 Max,Bellman Errors 1 Min,Bellman Errors 2 Mean,Bellman Errors 2 Std,Bellman Errors 2 Max,Bellman Errors 2 Min,Policy Action Mean,Policy Action Std,Policy Action Max,Policy Action Min,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Num Paths,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,hand_distance Mean,hand_distance Std,hand_distance Max,hand_distance Min,Final hand_distance Mean,Final hand_distance Std,Final hand_distance Max,Final hand_distance Min,puck_distance Mean,puck_distance Std,puck_distance Max,puck_distance Min,Final puck_distance Mean,Final puck_distance Std,Final puck_distance Max,Final puck_distance Min,touch_distance Mean,touch_distance Std,touch_distance Max,touch_distance Min,Final touch_distance Mean,Final touch_distance Std,Final touch_distance Max,Final touch_distance Min,success Mean,success Std,success Max,success Min,Final success Mean,Final success Std,Final success Max,Final success Min,image_dist Mean,image_dist Std,image_dist Max,image_dist Min,Final image_dist Mean,Final image_dist Std,Final image_dist Max,Final image_dist Min,image_success Mean,image_success Std,image_success Max,image_success Min,Final image_success Mean,Final image_success Std,Final image_success Max,Final image_success Min,vae_dist Mean,vae_dist Std,vae_dist Max,vae_dist Min,Final vae_dist Mean,Final vae_dist Std,Final vae_dist Max,Final vae_dist Min,AverageReturn,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
22.96983,22.930197,0.04627432,0.0069543486,0.0020480212,0.012506301,0.0018848748,0.0019411382,0.0028407378,0.008218514,-0.003995123,-4.232296,2.2354088,0.0047457814,-9.698188,22.96983,18.527445,94.0914,1.0316473e-10,22.930199,18.514112,94.08657,1.3646481e-09,-0.004936668,0.0035747613,0.0044210255,-0.013294219,-5.878182,1.0073164,-2.709483,-7.729428,-587.8182,66.909424,-483.72186,-699.26337,0.038989216,0.07881212,0.1278228,-0.04282236,10,-5.022360858037381,1.7401343975905608,-0.4372134175101016,-9.226596975686231,-502.2360858037381,135.8791489363886,-260.217777375784,-703.9225749762475,-0.016246835832131316,0.3773157713564962,1.0,-1.0,0.13855010536743553,0.03168835306484365,0.20248017425977693,0.07122388550742316,0.15189503068649157,0.029317920067980986,0.20248017425977693,0.10031959379567446,0.10358990337634537,0.05859529878972189,0.1896559919487778,0.010843095574833215,0.10358972983672993,0.05859537629338177,0.18965530295857674,0.010843095574833215,0.13299894512384489,0.014776744316242452,0.14589476671010693,0.1049869713069704,0.14586945345605867,1.448103119649276e-05,0.14589476671010693,0.14585123117168822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.959198613991777,3.3024400681044637,25.11722612189569,10.796450211898744,21.7840975706879,2.1150106112748506,25.08590822023673,18.14473613592995,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,5.878182,1.0073164,7.7294273,2.709483,6.4320025,0.7561298,7.680384,5.248751,-587.8182,4,4000,40,0.0313731727655977,0.05313247593585402,4.637031988357194,4.7215376370586455,43.513839858118445,3
21.34895,21.09128,0.37668768,-0.2638112,0.024822798,-0.2090086,-0.3122349,-0.30049896,0.036116585,-0.23519087,-0.3879294,-4.23245,2.366115,0.0029934994,-11.585988,21.34895,19.340004,127.637054,0.0018673282,21.09128,19.227024,127.247025,0.00096175517,0.03654983,0.07164382,0.13905427,-0.044989906,-2.4938562,1.9663559,-0.1794826,-7.5764036,-249.3856,189.19186,-41.390415,-688.58997,0.03305106,0.4061129,1.0,-0.99991244,10,-2.8167503572144206,2.2582530678136212,-0.41852514710798727,-11.05659824066616,-281.6750357214421,208.39878817081006,-94.60755004199515,-794.8579287672087,0.10311399088633999,0.47193119468659306,1.0,-1.0,0.04662180378092081,0.02183165633457533,0.15262645508094258,0.027566347424785375,0.04973245584331894,0.01974730597108914,0.1039424119961961,0.0338637152494542,0.12255745721216763,0.06304247531921507,0.2270132023739017,0.016974607168133038,0.12442990846389711,0.06416299820968978,0.2270130899709725,0.0239092880470573,0.071133653486363,0.010915874629117724,0.10654822448944476,0.0563240205273358,0.07049620965213267,0.008171385483317632,0.0920371979591112,0.06229662503620566,0.07727272727272727,0.2670236935040821,1.0,0.0,0.0,0.0,0.0,0.0,12.759391173957034,3.4409354770652545,21.996142054519098,7.4709999371914595,13.023387795238381,3.8160454048979258,21.892596871319046,8.506264737967395,-0.7854545454545454,0.4105066412122206,0.0,-1.0,-0.7272727272727273,0.4453617714151233,0.0,-1.0,2.4938562,1.9663559,7.5764036,0.1794826,2.5092142,2.1273167,7.5764036,0.36001506,-249.3856,4004,5000,50,12.605833191308193,4.906192563008517,5.016045797849074,22.528071552165784,65.92265003849752,4
1.6069155,1.5067022,17.107864,-19.533897,11.937101,-1.5760843,-55.69479,-19.575928,11.992426,-1.5454835,-55.668686,-19.707443,12.436291,-1.6804379,-60.730408,1.6069157,3.9153533,25.966988,0.000253406,1.5067022,3.7776365,25.621027,9.547512e-06,0.20047468,0.8437862,1.0,-1.0,-2.0547762,1.8251154,-0.17801228,-8.465787,-205.47758,174.11122,-40.465126,-660.18,0.031582166,0.5100962,1.0,-0.9999993,10,-2.0445631556277513,1.0622690692281271,-0.26447688096080124,-6.513911021310711,-204.45631556277513,80.771537105468,-98.93493193503308,-356.11363582357535,0.07658341755626938,0.46854542122669296,1.0,-1.0,0.04518110835110596,0.02067127503790037,0.15805686188475573,0.027671354330985325,0.04927541600116301,0.01844930983461812,0.09044231635023144,0.033658247145067946,0.16236952698134405,0.06707589591268186,0.29777054283769094,0.016028926478207573,0.16692457657539397,0.07275983770087423,0.29777054283769094,0.01762804649758072,0.06558236442358764,0.009600938984733055,0.10626126914224018,0.05611935852723463,0.07005563910363259,0.010952124654341922,0.09217372240894511,0.06089126809375884,0.06909090909090909,0.25360866580600283,1.0,0.0,0.0,0.0,0.0,0.0,12.289348403916836,3.66331285872703,21.04949002643374,3.9824470692962453,12.807856911299693,4.102615569977878,20.72033809114377,6.824931115889724,-0.8327272727272728,0.37321918758749667,0.0,-1.0,-0.9090909090909091,0.28747978728803447,0.0,-1.0,2.0547762,1.8251154,8.465787,0.17801228,2.0704317,1.7704179,6.49869,0.6054384,-205.47758,8004,6000,60,12.17884485470131,4.777671682997607,5.147604769212194,22.10412130691111,88.05513348861132,5
1.9884527,1.9155186,25.807907,-28.824516,17.021675,-3.74633,-75.300255,-28.880081,17.085176,-3.8653538,-75.677826,-29.105871,17.290619,-3.8377542,-78.137085,1.9884527,4.3187013,37.26324,4.6261834e-05,1.9155185,3.8040037,32.687874,0.0015012432,0.25259203,0.83723336,1.0,-1.0,-1.7419091,2.213385,-0.20083234,-8.674774,-174.19092,210.40504,-38.218613,-785.3622,0.031492278,0.43992054,1.0,-1.0,10,-1.933166447976545,0.9957636985794683,-0.1582969960529625,-6.519996880780231,-193.31664479765448,65.48568380447061,-94.68161109031229,-312.1554643418891,0.07798178773975205,0.4589102962346419,1.0,-1.0,0.04360127047219322,0.01787638228032341,0.1538644531243781,0.028320395946371466,0.04706587720119627,0.014526664368199842,0.09066877890071413,0.035485342736132346,0.09673295414338363,0.05902092240230613,0.19888398939847943,0.011865070488103544,0.09778039986811483,0.06050298440398932,0.19888398939847943,0.022224844891611483,0.06675853578855691,0.00907413265766622,0.10669620637734104,0.056470140478710705,0.06940457004971112,0.007380903083291205,0.08338898801954926,0.06103511321490434,0.1009090909090909,0.301208310444768,1.0,0.0,0.09090909090909091,0.2874797872880344,1.0,0.0,11.180377606367319,3.0104792107849514,19.7919152112118,5.950202165091489,11.599022299819746,3.2010594355667816,17.308399687171335,6.041756531964998,-0.6245454545454545,0.48424005384939617,0.0,-1.0,-0.6363636363636364,0.48104569292083466,0.0,-1.0,1.7419091,2.213385,8.674774,0.20083235,1.5943221,2.2191956,7.9656053,0.2571059,-174.19092,12004,7000,70,12.332622162648477,4.803830063086934,4.916111263795756,22.052563489531167,110.05876912688836,6
1.9703789,2.0727582,31.73407,-33.525387,22.554749,-4.0308313,-93.36512,-33.525505,22.67777,-4.0648375,-94.49079,-33.71869,22.846056,-4.4001503,-94.38024,1.9703788,3.8236656,23.635904,0.00014715479,2.0727582,4.568723,32.930805,0.00021929626,-0.02052391,0.77709806,1.0,-1.0,-1.2793282,0.7438929,-0.21795145,-5.7754173,-127.932816,49.01985,-61.466568,-219.63872,0.027327225,0.23867406,1.0,-0.9998619,10,-2.811073067165551,0.9282221061597618,-0.8333147379659389,-6.357879613097305,-281.1073067165551,66.58867496757415,-160.6266227442721,-368.5977569700428,0.05092035576517969,0.5042190654898482,1.0,-1.0,0.039781387731612855,0.012321836995358718,0.153232034872858,0.02784782516743968,0.041835513188246465,0.0033963475728221995,0.04737161023592366,0.03581823280999539,0.12062939800405975,0.048722156474454124,0.19185224665575573,0.014862567844318579,0.12305432536049782,0.048579169483017895,0.19185224665575573,0.02406826348775053,0.074460342910537,0.022124211009574155,0.12733405154818603,0.05610469058117456,0.07501538313407642,0.02066631684906507,0.11935980355517586,0.06198018392436891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.252213959868161,1.9012285553183406,16.26121261639115,7.661783711541668,11.4302104688747,1.5418851042118646,14.730886455443475,8.735330868521533,-0.7945454545454546,0.4040333837773948,0.0,-1.0,-0.9090909090909091,0.28747978728803447,0.0,-1.0,1.2793282,0.7438929,5.7754173,0.21795145,1.0521338,0.542289,2.2001219,0.37745202,-127.932816,16004,8000,80,12.418176125502214,4.754687317996286,5.009331474197097,22.182194917695597,132.46921079372987,7
5.7094574,5.6993566,37.76033,-40.090897,26.189249,-5.6386285,-114.38476,-40.14328,26.225353,-5.21655,-115.29715,-40.17533,26.75058,-5.1038103,-117.42914,5.7094574,32.226524,334.34442,1.4256366e-06,5.6993566,31.628698,328.50842,2.6501224e-05,-0.06501774,0.7917919,1.0,-1.0,-1.5296504,1.1313001,-0.39404187,-6.1230435,-152.96504,92.57982,-66.86251,-400.09277,0.03195146,0.35002798,1.0,-0.99996823,10,-2.4488522248108064,1.2858422037156478,-0.3140374778480437,-6.766048991694048,-244.88522248108066,98.21348240575153,-116.47834969101199,-434.6343885172711,0.02911633133367574,0.3921511686383408,1.0,-1.0,0.0438749061970152,0.015006111407451537,0.14818885331415915,0.03005587463595378,0.04390321551476919,0.006469544251146964,0.06222366617548803,0.037389829969144237,0.11685488461204552,0.047879832447879356,0.19180936870743387,0.018251806331512774,0.11769520625503502,0.04839394871395707,0.19180936870743387,0.022335681009556334,0.07101269147376726,0.008761058793653489,0.10672663591327776,0.05636499268644661,0.07085767093139128,0.00698270102020355,0.08499350091076735,0.06337782433070993,0.01818181818181818,0.13360853142453696,1.0,0.0,0.0,0.0,0.0,0.0,11.618006367619525,2.149054090504708,17.992344905593754,8.091751820229321,11.513163896806075,1.8647523687904375,16.208875445697903,9.105404388665153,-0.7054545454545454,0.45583816179875297,0.0,-1.0,-0.8181818181818182,0.385694607919935,0.0,-1.0,1.5296504,1.1313001,6.1230435,0.39404184,1.396542,0.99888676,4.1203165,0.40419033,-152.96504,20004,9000,90,12.70794012141414,4.972704330924898,5.1862095593241975,22.866854011663236,154.9983422002988,8
2.8477256,2.6972458,48.945847,-51.527885,34.2085,-5.601101,-141.47208,-51.539413,34.17459,-5.484332,-142.58006,-51.451622,33.997395,-5.629651,-144.58815,2.8477256,6.111379,44.18387,0.0002961515,2.697246,5.152009,33.51245,1.4176025e-05,0.027988195,0.8007301,1.0,-1.0,-2.2172413,1.6168671,-0.33523634,-6.108155,-221.7241,153.6372,-71.446205,-506.6923,0.026512748,0.31134322,1.0,-1.0,10,-2.2265413229130018,1.035116472264543,-0.1534290591981086,-6.775198409712458,-222.65413229130021,68.30288918399566,-120.26883157452764,-303.80525909075993,0.04292988128435104,0.45840539157185733,1.0,-1.0,0.04420240153927041,0.018074398417821887,0.14754380879806567,0.02768611153607969,0.043525809617090544,0.010345183327155021,0.07243074654353811,0.03497808306603962,0.07856995726369459,0.04440013307974194,0.1998855896738744,0.013333165176197748,0.07724100988728887,0.04331966240743879,0.15965495097023114,0.023143379779097157,0.0895987889832565,0.030895697068371867,0.16020108679015382,0.05650232491180387,0.08963285015498174,0.02967541455143568,0.15387786584953486,0.06027583804774476,0.08545454545454545,0.2795569103343762,1.0,0.0,0.09090909090909091,0.2874797872880344,1.0,0.0,11.701862970374673,3.2374384039676074,18.533920397629092,5.583249237604555,11.485496254200292,2.9260317443044213,16.6809479759052,7.162443164170257,-0.6509090909090909,0.4766827522377874,0.0,-1.0,-0.6363636363636364,0.48104569292083466,0.0,-1.0,2.2172413,1.6168671,6.1081543,0.33523634,2.099854,1.5330396,5.038253,0.60265684,-221.7241,24004,10000,100,12.402853334438987,4.6443020169390365,5.090302899014205,22.13745825039223,177.5131136517739,9
4.0481205,4.3011417,52.58426,-54.41326,34.82888,-9.908672,-143.9634,-54.511185,34.908062,-10.104248,-144.52187,-54.74373,35.01549,-9.253889,-144.93748,4.048121,16.153423,170.49678,0.00016170411,4.3011413,19.48015,200.86237,1.0170275e-05,0.110232785,0.73252165,1.0,-1.0,-1.1598673,0.8053416,-0.27362344,-6.223035,-115.98674,52.241085,-50.43691,-246.68103,0.02916258,0.29391843,1.0,-0.99998975,10,-1.9672328140287536,0.9486521939316952,-0.5496456587604484,-7.14088891054849,-196.72328140287536,50.37965804072274,-144.97004154070578,-289.2663211554081,0.039192810183785766,0.48553991872308244,1.0,-1.0,0.040945973693481096,0.014047850975335851,0.14646981111554477,0.02808823529597904,0.042730350963399825,0.006665993130720847,0.060733733884060205,0.03672177852406048,0.0903926669330404,0.049540841037648047,0.1642198580176743,0.011283426625567533,0.0894849112898656,0.04916713447969236,0.15411005309854342,0.017230699501286337,0.06661642142247833,0.007591670922020273,0.1067278323337627,0.05636463360395417,0.06760039553643606,0.00584691824632778,0.08046008948994274,0.06158254416081716,0.13,0.33630343441600474,1.0,0.0,0.09090909090909091,0.28747978728803447,1.0,0.0,10.963438587140892,2.6904631528737166,19.09516747745162,5.958184417525925,11.038423367921013,2.549473142501471,15.594549960353927,6.417558095032268,-0.6509090909090909,0.47668275223778733,0.0,-1.0,-0.6363636363636364,0.4810456929208346,0.0,-1.0,1.1598673,0.8053416,6.223035,0.27362347,1.1466978,0.69797033,3.0342636,0.31023774,-115.98674,28004,11000,110,12.312629732652567,5.0196476430865005,5.082140979007818,22.414418354746886,200.26177156844642,10
3.3918667,3.1334136,57.482662,-59.638466,42.70209,-11.889888,-166.51341,-59.656155,42.692066,-12.552076,-166.38255,-59.531067,43.55092,-12.092764,-167.01816,3.3918667,6.96601,40.89271,0.0003773088,3.1334133,6.8401704,35.94646,0.00010277008,0.19227642,0.7697992,1.0,-1.0,-2.6317458,1.4829981,-0.44499645,-6.885775,-263.1746,138.66852,-79.15402,-518.60345,0.029505886,0.51973814,1.0,-1.0,10,-2.41515250293113,1.0482877963334865,-0.6245902330089033,-8.754009588441992,-241.515250293113,66.81938139524117,-143.78006437731594,-385.3973621378226,0.05286563610861671,0.5270092557286924,1.0,-1.0,0.04972588702827583,0.021941911496668395,0.14705701029287846,0.029175434180952715,0.05108748787670827,0.01841782792186302,0.08706401880497065,0.03565076169478145,0.1346599360589233,0.06710036490097467,0.2825233148591705,0.00756010249655476,0.13545658968408636,0.06899333668104132,0.2825233148591705,0.02317952735339551,0.07546649839272747,0.01762814467929977,0.1278334348585005,0.05623269225652791,0.0783306103872988,0.017276879958014867,0.12009935772662084,0.06160256759983575,0.07363636363636364,0.2611781950829296,1.0,0.0,0.0,0.0,0.0,0.0,13.77278119433499,3.5164089238185126,24.80864994069702,8.336726414179774,13.71780835039986,3.520261029262081,21.687829253207042,9.38187492379515,-0.9154545454545454,0.2782040989294677,0.0,-1.0,-0.9090909090909091,0.28747978728803447,0.0,-1.0,2.6317458,1.4829981,6.885775,0.44499642,2.516118,1.4427589,5.3034196,0.45996684,-263.1746,32004,12000,120,12.63528739567846,5.358797607012093,5.128073978354223,23.122158981044777,222.69953801250085,11
12.808712,12.567089,63.303284,-65.26095,45.86405,-15.629745,-184.52055,-65.08545,45.74031,-14.781005,-184.02544,-64.77089,45.92326,-14.217078,-183.91574,12.808712,71.484375,802.75543,3.790768e-05,12.567091,70.27916,781.52905,0.0009377364,0.13508031,0.78150016,1.0,-1.0,-1.9089183,1.7022465,-0.288388,-7.3427305,-190.89183,159.19055,-80.54022,-676.748,0.024985246,0.37471122,1.0,-1.0,10,-2.242887936877496,1.0307302794089663,-0.1578613687184305,-6.953095810334693,-224.2887936877496,73.08464498706675,-81.01787555556481,-328.49022984362045,0.052384606694060636,0.4699852082836552,1.0,-1.0,0.05007638121133349,0.03218547976118527,0.15255697591502115,0.027821675490968523,0.05165222313860826,0.03222495184576916,0.15255697591502115,0.034015763851530684,0.110079680122687,0.04250418449869966,0.2296900915742938,0.03851447105365113,0.11239207634453643,0.04303834055254928,0.2296900915742938,0.06268360806514416,0.09061044717619128,0.04471776847876596,0.18698892640498652,0.05682574355532123,0.09349777202162608,0.04565525585352263,0.1800717906398123,0.062276431946796815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.55780474723507,3.8781413234500905,23.16313109363123,8.156631784060494,12.479061963583842,3.9477457904803956,23.152200224606997,8.39482273948498,-0.7427272727272727,0.4371309541480449,0.0,-1.0,-0.7272727272727273,0.4453617714151233,0.0,-1.0,1.9089183,1.7022465,7.3427305,0.288388,1.8452147,1.78361,7.313576,0.5873223,-190.89183,36004,13000,130,12.484128148644231,4.6789916639681906,5.090080411289819,22.25320022390224,245.18574130744673,12
