train/epoch,train/Log Prob,train/KL,train/loss,debug/MSE improvement over random Mean,debug/MSE improvement over random Std,debug/MSE improvement over random Max,debug/MSE improvement over random Min,debug/MSE of random decoding Mean,debug/MSE of random decoding Std,debug/MSE of random decoding Max,debug/MSE of random decoding Min,debug/MSE of reconstruction,test/Log Prob,test/KL,test/loss,beta
103,-13345.654375,30.203197116851808,13348.01400390625,0.0127453655,0.005029536,0.02527441,0.0020510051,0.016573386,0.078580216,1.0,0.0,0.0038280203,-13444.6888671875,28.147268104553223,13446.88798828125,0.078125
104,-13345.8543359375,30.540734272003174,13348.24033203125,0.012081489,0.0046499493,0.01988245,0.0026067467,0.015491436,0.07265725,1.0,0.0,0.0034099426,-13436.5267578125,27.543547058105467,13438.6787109375,0.078125
105,-13343.996455078124,30.13141965866089,13346.35048828125,0.018755304,0.0016020625,0.02444518,0.014988184,0.022140758,0.08233865,1.0,0.0,0.0033854567,-13465.4294921875,25.84581127166748,13467.44873046875,0.078125
106,-13340.82603515625,30.34712184906006,13343.19693359375,0.01124822,0.004755485,0.02358092,-0.0006957408,0.014756565,0.07623601,1.0,0.0,0.0035083436,-13438.23759765625,28.122480583190917,13440.4345703125,0.078125
107,-13343.783017578126,30.11262035369873,13346.135546875,0.016410753,0.0036176776,0.024298789,0.0043737795,0.020232487,0.09063622,1.0,0.0,0.003821734,-13444.52919921875,29.353391647338867,13446.8224609375,0.078125
108,-13336.61560546875,30.7503643989563,13339.018017578124,0.0072778333,0.0038192736,0.015836893,1.2898818e-07,0.009534352,0.05311785,1.0,0.0,0.0022565217,-13436.83623046875,28.64543037414551,13439.07412109375,0.078125
109,-13337.9008203125,30.55391134262085,13340.287841796875,0.019519776,0.0015881549,0.023117395,0.014906909,0.025395928,0.08219758,1.0,0.0,0.0058761495,-13471.41787109375,25.723423385620116,13473.4275390625,0.078125
110,-13340.826240234375,30.126202716827393,13343.179833984375,0.00589632,0.003394926,0.016586244,0.00038260897,0.009256488,0.053385798,1.0,0.0,0.0033601662,-13528.8576171875,27.523522567749023,13531.0076171875,0.078125
111,-13339.68134765625,30.369616985321045,13342.053994140624,0.018457761,0.003867208,0.027574768,0.008862603,0.022314848,0.09497719,1.0,0.0,0.0038570857,-13445.12275390625,28.819434547424315,13447.3740234375,0.078125
112,-13337.649677734375,30.248609237670898,13340.012861328125,0.0152029395,0.002581879,0.020886132,0.010725113,0.018994292,0.07919763,1.0,0.0,0.0037913485,-13411.7408203125,29.35113983154297,13414.03369140625,0.078125
113,-13335.454375,30.227474994659424,13337.815888671876,0.008097039,0.0020048853,0.013711607,0.0023639335,0.010837598,0.05723604,1.0,0.0,0.0027405603,-13465.81123046875,27.518136024475098,13467.96103515625,0.078125
114,-13340.4276171875,29.943688735961913,13342.767001953125,0.018208234,0.0057567325,0.033216994,0.009170203,0.019272223,0.099939615,1.0,0.0,0.0010640022,-13441.43671875,29.046746063232423,13443.70576171875,0.078125
115,-13337.346171875,29.913545417785645,13339.683154296876,0.026729759,0.005917106,0.03768417,0.016506886,0.030133735,0.11968473,1.0,0.0,0.0034039735,-13443.636328125,27.334788131713868,13445.771875,0.078125
116,-13338.249189453125,30.027172775268554,13340.595068359375,0.017844053,0.004675981,0.027065603,0.010844849,0.021936122,0.10621171,1.0,0.0,0.004092069,-13429.5111328125,29.24575729370117,13431.7958984375,0.078125
117,-13334.759814453126,30.236246013641356,13337.12201171875,0.014875151,0.0042150724,0.029753089,0.008903208,0.01907856,0.09907559,1.0,0.0,0.004203408,-13445.81796875,28.446442985534667,13448.04033203125,0.078125
118,-13336.76990234375,30.014176750183104,13339.114755859375,0.02142686,0.0019464764,0.026641337,0.017309258,0.025319045,0.092224136,1.0,0.0,0.0038921821,-13470.1099609375,28.652823829650877,13472.34853515625,0.078125
119,-13332.495380859375,30.259432067871092,13334.859404296874,0.0127539225,0.0047921943,0.021196049,0.0017076184,0.014655343,0.07808699,1.0,0.0,0.0019014187,-13453.96044921875,27.23145923614502,13456.087890625,0.078125
120,-13335.314560546874,29.86066738128662,13337.64744140625,0.010515997,0.0020883041,0.01583185,0.0029324647,0.015795073,0.08131438,1.0,0.0,0.0052790698,-13465.751953125,27.82255458831787,13467.92568359375,0.078125
121,-13337.393525390626,29.72041234970093,13339.71544921875,0.023783693,0.005498457,0.035627548,0.012886876,0.027922153,0.115758635,1.0,0.0,0.0041384497,-13426.92294921875,28.842320823669432,13429.1763671875,0.078125
122,-13333.080205078126,30.182771492004395,13335.438232421875,0.009840372,0.005219412,0.019851862,-0.0016636073,0.013635754,0.07609904,1.0,0.0,0.003795385,-13437.467578125,28.986099815368654,13439.73203125,0.078125
