QF1 Loss,QF2 Loss,Policy Loss,Q1 Predictions Mean,Q1 Predictions Std,Q1 Predictions Max,Q1 Predictions Min,Q2 Predictions Mean,Q2 Predictions Std,Q2 Predictions Max,Q2 Predictions Min,Q Targets Mean,Q Targets Std,Q Targets Max,Q Targets Min,Bellman Errors 1 Mean,Bellman Errors 1 Std,Bellman Errors 1 Max,Bellman Errors 1 Min,Bellman Errors 2 Mean,Bellman Errors 2 Std,Bellman Errors 2 Max,Bellman Errors 2 Min,Policy Action Mean,Policy Action Std,Policy Action Max,Policy Action Min,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Num Paths,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,hand_distance Mean,hand_distance Std,hand_distance Max,hand_distance Min,Final hand_distance Mean,Final hand_distance Std,Final hand_distance Max,Final hand_distance Min,hand_distance_l1 Mean,hand_distance_l1 Std,hand_distance_l1 Max,hand_distance_l1 Min,Final hand_distance_l1 Mean,Final hand_distance_l1 Std,Final hand_distance_l1 Max,Final hand_distance_l1 Min,hand_distance_l2 Mean,hand_distance_l2 Std,hand_distance_l2 Max,hand_distance_l2 Min,Final hand_distance_l2 Mean,Final hand_distance_l2 Std,Final hand_distance_l2 Max,Final hand_distance_l2 Min,hand_success Mean,hand_success Std,hand_success Max,hand_success Min,Final hand_success Mean,Final hand_success Std,Final hand_success Max,Final hand_success Min,AverageReturn,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.00083955185,0.00088655244,1.1632667,-1.2694149,0.73524755,-0.57311416,-4.1458054,-1.2660272,0.7303643,-0.5809691,-4.1146345,-1.2707229,0.7432398,-0.5746197,-4.1152906,0.00083955185,0.003474427,0.037714858,2.1316465e-07,0.00088655244,0.0035231172,0.03741911,5.417542e-08,0.06911335,0.7920635,1.0,-1.0,-0.024564619952905747,0.0495180470577882,-0.0038789573504390347,-0.2862043932481371,-1.2282309976452876,0.48200507127835074,-0.3350939765578124,-2.01837453144488,0.10282342,0.34679604,1.0,-1.0,20,-0.03781933013971966,0.058901022114585866,-0.0018198405104815618,-0.31081244431077265,-1.8909665069859831,0.5439221913269948,-0.690633452155517,-2.744000184419922,0.10274560665239718,0.40767386780223097,1.0,-1.0,0.024564619952905747,0.0495180470577882,0.2862043932481371,0.0038789573504390347,0.006144069136678375,0.001315216175077348,0.010061488586615026,0.003901636837296573,0.03573635462910916,0.0732349745597127,0.4799484831809859,0.004875441452744123,0.009354042607030762,0.001965709283186773,0.013053996020738534,0.004875511705991233,0.024564619952905747,0.0495180470577882,0.2862043932481371,0.0038789573504390347,0.006144069136678375,0.001315216175077348,0.010061488586615026,0.003901636837296573,0.8790476190476191,0.3260719284058826,1.0,0.0,1.0,0.0,1.0,1.0,-1.2282309976452876,340004,87000,1740,13.102522069995757,1.2408011589868693,1.4203003078873735,15.76362353687,1414.6087932124647,86
0.0006443127,0.0006299841,1.1110433,-1.2131081,0.61260796,-0.6060961,-3.5885057,-1.2138158,0.61344945,-0.60135174,-3.6171815,-1.2073781,0.6108362,-0.5879042,-3.5925293,0.0006443127,0.0012587912,0.006603279,9.369842e-09,0.0006299841,0.0011460694,0.005288882,3.2423632e-08,0.026337191,0.809768,1.0,-1.0,-0.025618389186470025,0.04993963893807522,-0.0018574767264282128,-0.3209520962472296,-1.280919459323501,0.6166468140930377,-0.28409437213677297,-2.882995144317576,0.12613432,0.3744906,1.0,-1.0,20,-0.031409817105398675,0.05084087156540649,-0.0013156434997222142,-0.3078084334509562,-1.570490855269934,0.7875178175460293,-0.5765920614538157,-4.490585947292164,0.07949041280584591,0.39005281762167054,1.0,-1.0,0.025618389186470025,0.04993963893807522,0.3209520962472296,0.0018574767264282128,0.0059182577330657805,0.003977454692739515,0.017234932301586205,0.0022683785301230836,0.03593614149733907,0.0757083026240742,0.5556230342514414,0.002932357477285208,0.007955163345982065,0.006466938003973017,0.027123524630500023,0.0036331186311566385,0.025618389186470025,0.04993963893807522,0.3209520962472296,0.0018574767264282128,0.0059182577330657805,0.003977454692739515,0.017234932301586205,0.0022683785301230836,0.8742857142857143,0.33152707895680655,1.0,0.0,1.0,0.0,1.0,1.0,-1.280919459323501,344004,88000,1760,12.88240095016954,1.3073962220078101,1.4082662413420621,15.598063413519412,1430.2996824679722,87
0.0008616917,0.00089469284,1.0888071,-1.1746535,0.71474296,-0.58589,-4.0651436,-1.1742663,0.7144947,-0.57640713,-4.0486135,-1.1839134,0.72695893,-0.56816417,-4.1081104,0.0008616918,0.0023616033,0.01590739,5.21144e-08,0.00089469284,0.0028474985,0.023348229,7.191048e-08,0.04327513,0.80704117,1.0,-1.0,-0.021737113765553186,0.0485865770068834,-0.0017242843553319294,-0.2865508077144274,-1.0868556882776592,0.3742942931426121,-0.28408010799225497,-1.7258554373189265,0.09216857,0.34997824,1.0,-1.0,20,-0.02960311545557799,0.04562234738913155,-0.0017153690861502636,-0.33323804669301027,-1.4801557727788996,0.5334984096676059,-0.7860147390049175,-2.654659307591907,0.09270836400599704,0.3885969783689441,1.0,-1.0,0.021737113765553186,0.0485865770068834,0.2865508077144274,0.0017242843553319294,0.0035184420963479566,0.0006593641100818996,0.004578612287644551,0.0017245507514090182,0.030846949058466185,0.07030310459983223,0.4877169280222794,0.002936962254000544,0.005518476286696976,0.0010706832197599516,0.007182971205947256,0.0029374030084392544,0.021737113765553186,0.0485865770068834,0.2865508077144274,0.0017242843553319294,0.0035184420963479566,0.0006593641100818996,0.004578612287644551,0.0017245507514090182,0.8790476190476191,0.3260719284058826,1.0,0.0,1.0,0.0,1.0,1.0,-1.0868556882776592,348004,89000,1780,13.362397715231054,1.4013086799968733,1.4380167083145352,16.201723103542463,1446.3516858675139,88
0.00061001204,0.00071987434,1.186276,-1.2865033,0.7964,-0.5531913,-4.2299767,-1.2867504,0.8011285,-0.53827816,-4.233613,-1.2860196,0.7978916,-0.54490435,-4.3008432,0.00061001204,0.0012626785,0.007587163,1.6133445e-08,0.0007198744,0.0015659328,0.009992496,1.4510849e-08,0.043599714,0.8076001,1.0,-1.0,-0.02316175949771305,0.04696302257065374,-0.002654562908517428,-0.28277454714500505,-1.1580879748856523,0.3916288506516575,-0.3996726345704159,-1.8726458302576021,0.08997484,0.35445485,1.0,-1.0,20,-0.03822986457829648,0.05819654015313825,-0.0014657117977638847,-0.33464645321642017,-1.9114932289148245,0.7535648472796207,-0.7772875630082757,-3.5039445709238426,0.13666795645158014,0.41800577385047727,1.0,-1.0,0.02316175949771305,0.04696302257065374,0.28277454714500505,0.002654562908517428,0.006219280802810375,0.0011821969132943175,0.008365735603680828,0.004086856617045548,0.03399534969971209,0.07080988989798905,0.4843191487664247,0.0035792514004787945,0.009725673643442692,0.0018356333018039427,0.012236236000230882,0.006240055018310653,0.02316175949771305,0.04696302257065374,0.28277454714500505,0.002654562908517428,0.006219280802810375,0.0011821969132943175,0.008365735603680828,0.004086856617045548,0.8876190476190476,0.3158345673337586,1.0,0.0,1.0,0.0,1.0,1.0,-1.1580879748856523,352004,90000,1800,13.223699054156896,1.2505483749991981,1.4116222451411886,15.885869674297282,1462.3280346098036,89
0.00075010234,0.0007545925,1.1417522,-1.2447124,0.795307,-0.56936055,-4.4724455,-1.2458965,0.79799026,-0.56803536,-4.4689918,-1.2410764,0.79316723,-0.5666117,-4.5173063,0.00075010234,0.0016169208,0.011158789,3.640253e-08,0.0007545924,0.0016566182,0.0125113875,1.0684522e-07,0.0038422893,0.78543574,1.0,-1.0,-0.02174820912464888,0.04824241645582126,-0.0014107808261211304,-0.2995935877188544,-1.087410456232444,0.4781349330841291,-0.1765134267805939,-2.0074046431204264,0.087389186,0.3533764,1.0,-1.0,20,-0.03250676202874125,0.05107672619226946,-0.0016105542517356776,-0.3283627269484599,-1.6253381014370625,0.7566612578365567,-0.678492377285026,-3.798708835787929,0.09312090867920096,0.38389130784545306,1.0,-1.0,0.02174820912464888,0.04824241645582126,0.2995935877188544,0.0014107808261211304,0.004236548743591176,0.0009946735033566942,0.006854152081056388,0.0023703233799774043,0.03130896252277099,0.07205239519496906,0.49283862309110993,0.0022833598243903845,0.006288803101217491,0.0016036315305578376,0.011487156717333497,0.0034109072943291907,0.02174820912464888,0.04824241645582126,0.2995935877188544,0.0014107808261211304,0.004236548743591176,0.0009946735033566942,0.006854152081056388,0.0023703233799774043,0.8866666666666667,0.31699982474583305,1.0,0.0,1.0,0.0,1.0,1.0,-1.087410456232444,356004,91000,1820,14.262269195867702,1.3410756000084803,1.5023263450275408,17.105671140903723,1479.4074966356566,90
0.0006226192,0.0006703971,1.1741126,-1.2833619,0.86199176,-0.5943482,-4.5469036,-1.2801454,0.85958964,-0.5818639,-4.5105863,-1.2807556,0.8601399,-0.5944083,-4.562406,0.0006226191,0.0016009064,0.009063324,9.606538e-12,0.0006703971,0.001688832,0.009675147,4.3144297e-09,-0.010934566,0.80086815,1.0,-1.0,-0.01647139643155249,0.0384618307358606,-0.0007231410770660979,-0.2620350258569564,-0.8235698215776246,0.3159282728419408,-0.3481217686508672,-1.5881560299164184,0.07253938,0.32954386,1.0,-1.0,20,-0.03144275656650752,0.04859253381260469,-0.0016443160842529792,-0.3111951912884023,-1.572137828325376,0.4622250887758334,-0.792291727439011,-2.4400650198451905,0.11198923053706988,0.42075639306325396,1.0,-1.0,0.01647139643155249,0.0384618307358606,0.2620350258569564,0.0007231410770660979,0.0030373948610146495,0.0018893632289159418,0.008342115752747143,0.001344488819491917,0.0232443912836502,0.05718439592653072,0.45327502633854944,0.0011161577703793502,0.004242859600197275,0.002413670589265681,0.01124227330216146,0.0020716198413649745,0.01647139643155249,0.0384618307358606,0.2620350258569564,0.0007231410770660979,0.0030373948610146495,0.0018893632289159418,0.008342115752747143,0.001344488819491917,0.9057142857142857,0.2922258003109016,1.0,0.0,1.0,0.0,1.0,1.0,-0.8235698215776246,360004,92000,1840,12.568767439108342,1.3150611680030124,1.3870932851714315,15.270921892282786,1494.6028147379693,91
0.00083234865,0.0008573798,1.1022125,-1.1933947,0.6581796,-0.57186717,-3.7883964,-1.1988133,0.65940434,-0.58477473,-3.7630513,-1.2004734,0.66690916,-0.5755179,-3.814804,0.0008323486,0.0024250955,0.020880667,5.5487362e-08,0.0008573798,0.0020865717,0.0146304555,1.5335253e-09,0.031523112,0.7994545,1.0,-1.0,-0.022595156293556747,0.048274220375537955,-0.002222428162537526,-0.27924848487611925,-1.1297578146778369,0.4229140295028763,-0.3878446337671886,-1.9154145260811684,0.08727949,0.34462368,1.0,-1.0,20,-0.029698578098299025,0.04516248344219136,-0.0011843248837743933,-0.26453003800628444,-1.4849289049149512,0.42875131811858186,-0.7885711988935468,-2.3959814909249753,0.06807489513662482,0.39307381306983125,1.0,-1.0,0.022595156293556747,0.048274220375537955,0.27924848487611925,0.002222428162537526,0.0047597297900257175,0.0017519849529812474,0.009792921193867854,0.0022245069248486094,0.031961824140142925,0.06998177798195886,0.46183175625572515,0.003683845945907191,0.0071030485144067705,0.002298886031578795,0.013651890964730934,0.003755374445844714,0.022595156293556747,0.048274220375537955,0.27924848487611925,0.002222428162537526,0.0047597297900257175,0.0017519849529812474,0.009792921193867854,0.0022245069248486094,0.8771428571428571,0.3282731565421127,1.0,0.0,1.0,0.0,1.0,1.0,-1.1297578146778369,364004,93000,1860,12.547137814763119,1.2397065539989853,1.4024240948056104,15.189268463567714,1509.8673321625247,92
0.00082065177,0.00067925634,1.0750232,-1.178409,0.6544275,-0.60214806,-4.1695,-1.1753987,0.651855,-0.58374214,-4.153029,-1.171402,0.646853,-0.58543926,-4.223916,0.00082065177,0.002702949,0.021883186,3.3015226e-09,0.0006792563,0.0020780093,0.018090835,2.9484717e-09,0.11113987,0.7835394,1.0,-1.0,-0.022072857516550363,0.04893478064765867,-0.001676931613126455,-0.2962972555189192,-1.1036428758275183,0.478096312456778,-0.2545246087871901,-2.1911959341360525,0.09551773,0.3561189,1.0,-1.0,20,-0.036393208714884946,0.056698935912500116,-0.0014902387712664572,-0.3225777451439317,-1.8196604357442474,0.5939753339668618,-0.8317197556258926,-3.7849147042035,0.10733737892646623,0.4266805916690728,1.0,-1.0,0.022072857516550363,0.04893478064765867,0.2962972555189192,0.001676931613126455,0.0034109677065057463,0.0011600963193371641,0.007628405930687147,0.0020530543108176038,0.031857924623351616,0.07288330292286394,0.5032146458102522,0.002411825345054408,0.005255467369558488,0.0015227136124943406,0.010501603614883337,0.003356809476838099,0.022072857516550363,0.04893478064765867,0.2962972555189192,0.001676931613126455,0.0034109677065057463,0.0011600963193371641,0.007628405930687147,0.0020530543108176038,0.8828571428571429,0.32159043543498816,1.0,0.0,1.0,0.0,1.0,1.0,-1.1036428758275183,368004,94000,1880,12.648619764251634,1.3152657269965857,1.3941394120338373,15.358024903282057,1525.171650563745,93
0.00063334417,0.0006101258,1.0445294,-1.1433699,0.6072467,-0.56467265,-3.3691585,-1.1441337,0.6096851,-0.5616108,-3.379931,-1.1492443,0.61104554,-0.56487453,-3.4029217,0.0006333441,0.0015188003,0.010370127,3.868905e-12,0.0006101257,0.0012945173,0.010115876,3.1719907e-07,0.015533298,0.800662,1.0,-1.0,-0.02769194293079964,0.053222659526101966,-0.0057577330882775815,-0.32734387171321705,-1.384597146539982,0.3892274233417761,-0.6474356622741655,-2.2816431932031933,0.10430212,0.3683123,1.0,-1.0,20,-0.03259712355067705,0.05160814907711348,-0.001232843788126609,-0.3098196435499049,-1.6298561775338523,0.6244259840029287,-0.7191112052977743,-3.0929290252507937,0.10763013211798038,0.4011936403780938,1.0,-1.0,0.02769194293079964,0.053222659526101966,0.32734387171321705,0.0057577330882775815,0.007320596463471238,0.0011339152241400677,0.010097765719507714,0.005813412851902174,0.03905056449921737,0.08152820997452605,0.561105453606292,0.0066971630054460385,0.009070172837274189,0.000673234339121848,0.010855034283127007,0.008117555245373054,0.02769194293079964,0.053222659526101966,0.32734387171321705,0.0057577330882775815,0.007320596463471238,0.0011339152241400677,0.010097765719507714,0.005813412851902174,0.8685714285714285,0.33786846855073105,1.0,0.0,1.0,0.0,1.0,1.0,-1.384597146539982,372004,95000,1900,12.77191817923449,1.261361693002982,1.397130732992082,15.430410605229554,1540.6070220919792,94
0.0007589725,0.0007687013,1.0263712,-1.1260456,0.6057414,-0.56369865,-3.7120357,-1.1287973,0.6081367,-0.5625327,-3.7236836,-1.1266031,0.6123341,-0.55906296,-3.8023598,0.0007589725,0.0020421776,0.018063394,1.537046e-10,0.0007687013,0.0019183063,0.015892688,4.075591e-08,-0.0043788054,0.8082182,1.0,-1.0,-0.021934559404354476,0.047580688748557885,-0.0017885131653715435,-0.2947802135981808,-1.096727970217724,0.5080470285685978,-0.2919452237248675,-2.0062526789046418,0.100716814,0.3466718,1.0,-1.0,20,-0.027580623709855267,0.040718622798737704,-0.0020570437894859394,-0.24754458726414,-1.3790311854927633,0.4581680711361427,-0.5990155135247001,-2.267146515127534,0.08434408404721308,0.3769670871687517,1.0,-1.0,0.021934559404354476,0.047580688748557885,0.2947802135981808,0.0017885131653715435,0.004125090603250524,0.0009651287355397648,0.007305235857491099,0.0028430009324451186,0.030192614028108085,0.06713412846864741,0.47369252644030774,0.0026346541982884414,0.0058819127798166474,0.0010694255768244744,0.009293129774777975,0.0040663710546905985,0.021934559404354476,0.047580688748557885,0.2947802135981808,0.0017885131653715435,0.004125090603250524,0.0009651287355397648,0.007305235857491099,0.0028430009324451186,0.88,0.32496153618543844,1.0,0.0,1.0,0.0,1.0,1.0,-1.096727970217724,376004,96000,1920,12.753688530807267,1.266547734994674,1.3911060919926967,15.411342357794638,1556.0231876477774,95
0.0007268186,0.00072694477,1.0814613,-1.1647099,0.73221254,-0.58524543,-4.9828815,-1.1681094,0.73060656,-0.59010136,-4.9901514,-1.1617278,0.7283979,-0.58246857,-4.980039,0.0007268186,0.0022146653,0.019902462,1.0842914e-08,0.0007269449,0.0015296425,0.008249499,8.5579416e-08,0.03262918,0.7849793,1.0,-1.0,-0.020875403947334482,0.046089557103446414,-0.001459846774114812,-0.2923147089136696,-1.0437701973667242,0.4598379747149608,-0.28634287514463885,-1.858519711703741,0.0770112,0.3573355,1.0,-1.0,20,-0.033768066648280866,0.05103716844440526,-0.0012225367535722135,-0.3261769947836919,-1.6884033324140433,0.5319715327243287,-0.6350788156027403,-2.725911995767274,0.10051580494773918,0.4202716328226273,1.0,-1.0,0.020875403947334482,0.046089557103446414,0.2923147089136696,0.001459846774114812,0.004083514308385413,0.00155547237742982,0.00842574377901162,0.0026104424257191922,0.029801607913289074,0.06727213554688502,0.4718533174585371,0.0020497908246965013,0.006303630448520693,0.002415820841198945,0.013505899627570317,0.004086944654491498,0.020875403947334482,0.046089557103446414,0.2923147089136696,0.001459846774114812,0.004083514308385413,0.00155547237742982,0.00842574377901162,0.0026104424257191922,0.8895238095238095,0.3134823787935439,1.0,0.0,1.0,0.0,1.0,1.0,-1.0437701973667242,380004,97000,1940,12.977610496091074,1.2718187010032125,1.4185895600676304,15.668018757161917,1571.7784726799728,96
0.00080496003,0.0007561367,1.0955286,-1.1989983,0.7052937,-0.60292387,-3.5559545,-1.1989654,0.70561874,-0.6047936,-3.5287025,-1.1969284,0.71354926,-0.60277885,-3.5419466,0.00080496,0.0019984054,0.01393121,3.480558e-10,0.0007561367,0.0018086239,0.013532537,7.342079e-08,-0.047854614,0.79835945,1.0,-1.0,-0.027480809185697844,0.05086472158340406,-0.001711686061145173,-0.3257271019881393,-1.3740404592848923,0.5007881606258869,-0.7928603653247471,-2.165500220577036,0.09417521,0.35396668,1.0,-1.0,20,-0.03333090038764362,0.04953800206121876,-0.00044505495891811636,-0.28686688933229026,-1.6665450193821811,0.5052215455280556,-0.6001607477779132,-2.4641250093989497,0.12833650634235047,0.4239352584787176,1.0,-1.0,0.027480809185697844,0.05086472158340406,0.3257271019881393,0.001711686061145173,0.009037570123171804,0.0010007806242435825,0.01136898288879371,0.007511034840204909,0.03814867182018196,0.07643591871351717,0.5631551792867904,0.0023797602096070625,0.011594026938090937,0.0012980139536305072,0.014152823695912586,0.007722020189464093,0.027480809185697844,0.05086472158340406,0.3257271019881393,0.001711686061145173,0.009037570123171804,0.0010007806242435825,0.01136898288879371,0.007511034840204909,0.8761904761904762,0.32936412315791586,1.0,0.0,1.0,0.0,1.0,1.0,-1.3740404592848923,384004,98000,1960,13.22988261791761,1.3602905570005532,1.4646914868353633,16.054864661753527,1587.733551104684,97
0.0006054245,0.0003187566,1.0575004,-1.1463103,0.70708495,-0.58532244,-4.119956,-1.145688,0.7006197,-0.582674,-3.9836972,-1.144549,0.70146334,-0.5789957,-4.0393496,0.0006054245,0.0021611827,0.02230241,1.8468462e-09,0.00031875656,0.00081863604,0.006560165,1.8679632e-08,0.09284559,0.7927491,1.0,-1.0,-0.024020740546296382,0.049322353632500156,-0.002361369210761809,-0.27911659503906633,-1.2010370273148192,0.3875178024765197,-0.5635752266033409,-1.837406962906851,0.08937911,0.37906125,1.0,-1.0,20,-0.032604865869022066,0.04998518884487491,-0.0008366522727415908,-0.3177134263959891,-1.630243293451103,0.6217845106193128,-1.0177791746242857,-3.736790876295484,0.1058842072235527,0.40945485685949773,1.0,-1.0,0.024020740546296382,0.049322353632500156,0.27911659503906633,0.002361369210761809,0.004873480847281964,0.0022675742866539216,0.012925043497361618,0.0024630739834204957,0.033475618502540924,0.07115408495503864,0.4705779353387149,0.002930966870499297,0.007200858567445029,0.003414394467794908,0.019006675195193168,0.0039352391524504204,0.024020740546296382,0.049322353632500156,0.27911659503906633,0.002361369210761809,0.004873480847281964,0.0022675742866539216,0.012925043497361618,0.0024630739834204957,0.8714285714285714,0.33472498611028517,1.0,0.0,1.0,0.0,1.0,1.0,-1.2010370273148192,388004,99000,1980,12.706838709971635,1.2595893260004232,1.4458480483153835,15.412276084287441,1603.4887706379668,98
0.0006630872,0.0007595322,1.1165739,-1.2198684,0.66540045,-0.6028479,-4.0890303,-1.227693,0.6725075,-0.6030727,-4.111871,-1.2243484,0.66315484,-0.5952839,-3.9970121,0.00066308724,0.001527862,0.0105962185,4.7072035e-08,0.00075953227,0.0019311038,0.014547519,8.599841e-10,0.1562483,0.78820354,1.0,-1.0,-0.0215656901380393,0.049567403033407995,-0.001251174901023383,-0.30380032324172335,-1.0782845069019653,0.5561215743076702,-0.34648001989750143,-2.36420535179801,0.05996946,0.36164632,1.0,-1.0,20,-0.035254744256678405,0.053334868286007635,-0.0015802169039953,-0.2964766755234348,-1.7627372128339207,0.5265113056277191,-0.8797819350357791,-3.1268810241072935,0.08120959731745053,0.42326164320541376,1.0,-1.0,0.0215656901380393,0.049567403033407995,0.30380032324172335,0.001251174901023383,0.0034188061307341413,0.001196140096407938,0.006458025884694358,0.001991197966390123,0.030648268709637584,0.07435408706269017,0.5192735296942764,0.0018360231373756464,0.004530109948052413,0.0017256324849229314,0.009552038466701218,0.0028586771567752703,0.0215656901380393,0.049567403033407995,0.30380032324172335,0.001251174901023383,0.0034188061307341413,0.001196140096407938,0.006458025884694358,0.001991197966390123,0.8866666666666667,0.31699982474583305,1.0,0.0,1.0,0.0,1.0,1.0,-1.0782845069019653,392004,100000,2000,14.86380910576554,1.6078685030079214,1.6192459582962329,18.090923567069694,1621.2388590620394,99
0.00083200564,0.00081313157,1.098216,-1.1953502,0.73662674,-0.60097545,-4.2570424,-1.1987598,0.73534733,-0.60381377,-4.2345185,-1.1991589,0.7391284,-0.6150818,-4.309518,0.00083200564,0.002539832,0.023484679,4.039572e-08,0.00081313157,0.0027765704,0.025106821,2.0208635e-08,0.16134267,0.778042,1.0,-1.0,-0.024323713814136113,0.04944678240969778,-0.0009271593131807702,-0.3034546361709669,-1.2161856907068056,0.4849137479080191,-0.48927027237924403,-2.2500722084961176,0.11139817,0.3941919,1.0,-1.0,20,-0.033334691838699027,0.05206734600257671,-0.00019485564948235504,-0.3168718325085792,-1.6667345919349514,0.548346706030722,-0.7821991674102449,-2.8456123436321583,0.0972291915251811,0.39622038638313556,1.0,-1.0,0.024323713814136113,0.04944678240969778,0.3034546361709669,0.0009271593131807702,0.005279443520450742,0.000984265283644479,0.008539103343685336,0.003192859097251322,0.03553505755515189,0.07678144693661156,0.5248547125210234,0.0014629000401821385,0.007184483879304593,0.001405469733548815,0.01146521920177443,0.0046304111518885305,0.024323713814136113,0.04944678240969778,0.3034546361709669,0.0009271593131807702,0.005279443520450742,0.000984265283644479,0.008539103343685336,0.003192859097251322,0.88,0.3249615361854384,1.0,0.0,1.0,0.0,1.0,1.0,-1.2161856907068056,396004,101000,2020,13.234453622979345,1.2618597610126017,1.45268849216518,15.949001876157126,1637.2271184012207,100
0.00068885233,0.00058714155,1.1176741,-1.2182755,0.7938245,-0.63074124,-4.3019714,-1.2178016,0.7952697,-0.62141716,-4.3186812,-1.2220598,0.7968304,-0.63513225,-4.4136066,0.00068885233,0.0018311499,0.015889803,8.5353946e-11,0.00058714155,0.0016461558,0.013862407,3.2878376e-09,0.048972994,0.80090255,1.0,-1.0,-0.02514447927898857,0.052110116382673044,-0.0019256717197037648,-0.3075191408891567,-1.2572239639494285,0.46670900697530787,-0.32721289924794755,-2.1425426954999813,0.09004075,0.37513074,1.0,-1.0,20,-0.035117356768910375,0.052304603598640385,-0.0013782730284187669,-0.3071278439239761,-1.7558678384455189,0.506423547243059,-0.8993902819303095,-2.8436646411310504,0.11227916531375376,0.412649326525601,1.0,-1.0,0.02514447927898857,0.052110116382673044,0.3075191408891567,0.0019256717197037648,0.004898373958759809,0.0016935181557960104,0.008794969981209176,0.002027569021184,0.035918778339927106,0.076410940989232,0.5010622556144742,0.003170016300620887,0.007702851524229805,0.002702033523693393,0.014333331482393033,0.003170016300620887,0.02514447927898857,0.052110116382673044,0.3075191408891567,0.0019256717197037648,0.004898373958759809,0.0016935181557960104,0.008794969981209176,0.002027569021184,0.8704761904761905,0.3357787847530714,1.0,0.0,1.0,0.0,1.0,1.0,-1.2572239639494285,400004,102000,2040,13.765278063045116,1.301436403999105,1.4702372692117933,16.536951736256015,1664.6267163194425,101
0.0005283224,0.0006753269,1.0547545,-1.147769,0.7001542,-0.64293987,-4.0526886,-1.144474,0.6974749,-0.6441872,-4.052419,-1.1480925,0.70487785,-0.64364725,-4.1143727,0.0005283224,0.001668488,0.014634032,1.9244908e-09,0.0006753269,0.0021308495,0.015633764,9.829506e-10,-0.032714445,0.79745644,1.0,-1.0,-0.024173176771951122,0.04786683307854747,-0.0020322865078805158,-0.32170674761048984,-1.2086588385975559,0.4661581371298393,-0.7400641596171986,-2.176453171873125,0.14232889,0.37536612,1.0,-1.0,20,-0.034814046398986456,0.05195220824392759,-0.00186553414156075,-0.33328019059022734,-1.7407023199493232,0.7119140738261744,-0.6385521787277186,-3.255148889713784,0.1371328561556496,0.40344962123436423,1.0,-1.0,0.024173176771951122,0.04786683307854747,0.32170674761048984,0.0020322865078805158,0.005302813939796971,0.0025586297544754302,0.01307500415636701,0.0020508679104108223,0.035663635231418946,0.07379958121172929,0.5530387909760068,0.0025201593075376005,0.008152389659423831,0.0040456525634136745,0.019671864154856902,0.0025467280449987043,0.024173176771951122,0.04786683307854747,0.32170674761048984,0.0020322865078805158,0.005302813939796971,0.0025586297544754302,0.01307500415636701,0.0020508679104108223,0.8790476190476191,0.3260719284058826,1.0,0.0,1.0,0.0,1.0,1.0,-1.2086588385975559,404004,103000,2060,14.052104345842963,1.174540298001375,1.4943157220841385,16.720960365928477,1681.3683219783707,102
0.0009565527,0.00088094705,1.1399336,-1.237721,0.7433551,-0.6281425,-4.273101,-1.2374507,0.74083275,-0.6362395,-4.2305946,-1.2402484,0.7454242,-0.63813007,-4.2191615,0.0009565527,0.0025388862,0.018766476,3.9065128e-08,0.0008809471,0.002285506,0.01823356,5.684342e-10,-0.022500463,0.79193926,1.0,-1.0,-0.022646070337935285,0.048226876796419293,-0.000846476835707312,-0.2902995315672121,-1.132303516896764,0.42903680116108267,-0.4462906512619785,-2.0081419985738798,0.09944116,0.36351985,1.0,-1.0,20,-0.03352679950517774,0.04875788292260754,-0.001079634680080551,-0.2664945549523404,-1.676339975258887,0.5892355943288056,-0.6339397672961711,-3.166947153230776,0.08104585979220888,0.4183302094950086,1.0,-1.0,0.022646070337935285,0.048226876796419293,0.2902995315672121,0.000846476835707312,0.004123582369537239,0.0025472819058374578,0.01360628661424225,0.0012007636900957421,0.03183224216773065,0.07099622988476516,0.4768917410655766,0.0013775717193793974,0.005975088240034106,0.0037596544698748485,0.019934789978187865,0.0016958233479949097,0.022646070337935285,0.048226876796419293,0.2902995315672121,0.000846476835707312,0.004123582369537239,0.0025472819058374578,0.01360628661424225,0.0012007636900957421,0.878095238095238,0.32717577986413543,1.0,0.0,1.0,0.0,1.0,1.0,-1.132303516896764,408004,104000,2080,13.932322960055899,1.1959202029975131,1.4891409039410064,16.61738406699442,1698.002372556337,103
