train/epoch,train/Log Prob,train/KL,train/loss,debug/MSE improvement over random Mean,debug/MSE improvement over random Std,debug/MSE improvement over random Max,debug/MSE improvement over random Min,debug/MSE of random decoding Mean,debug/MSE of random decoding Std,debug/MSE of random decoding Max,debug/MSE of random decoding Min,debug/MSE of reconstruction,test/Log Prob,test/KL,test/loss,beta
55,-13346.317041015625,43.19604236602783,13349.691689453124,0.023230765,0.005081169,0.030452237,0.008317938,0.025343506,0.100946665,1.0,0.0,0.0021127386,-13511.47373046875,38.15652160644531,13514.45478515625,0.078125
56,-13353.64845703125,42.62239982604981,13356.97833984375,0.015688466,0.0054938477,0.029218495,0.0036734217,0.018108761,0.086709216,1.0,0.0,0.002420295,-13515.90234375,38.13365249633789,13518.881640625,0.078125
57,-13352.43046875,42.69018623352051,13355.765634765625,0.02283054,0.0044742115,0.03286714,0.012708674,0.0250582,0.10084552,1.0,0.0,0.0022276642,-13506.60234375,38.766339492797854,13509.63095703125,0.078125
58,-13350.881083984375,42.51043655395508,13354.2022265625,0.025018398,0.005706791,0.0409563,0.013117094,0.028986981,0.10220839,0.99999964,0.0,0.003968572,-13519.05869140625,38.02704391479492,13522.02958984375,0.078125
59,-13352.6593359375,42.212122192382814,13355.957177734375,0.024701262,0.005768301,0.036026813,0.008334866,0.026928958,0.10163883,1.0,0.0,0.0022277073,-13520.63505859375,38.14762573242187,13523.61533203125,0.078125
60,-13348.421552734375,42.32749122619629,13351.72833984375,0.0061668926,0.003932427,0.016946826,0.00034921756,0.009880176,0.056048382,1.0,0.0,0.003713281,-13515.1220703125,38.27621917724609,13518.11240234375,0.078125
61,-13353.201279296874,41.84983501434326,13356.4708203125,0.007150923,0.0044164965,0.017103039,0.0002878965,0.010999637,0.063235894,0.9999999,0.0,0.0038487138,-13509.45205078125,37.63565673828125,13512.3923828125,0.078125
62,-13349.630771484375,41.87808212280274,13352.9025,0.018216508,0.005521081,0.026349612,0.00393882,0.021771306,0.09761175,1.0,0.0,0.0035547998,-13505.51171875,37.877864837646484,13508.47080078125,0.078125
63,-13345.7971484375,41.99309276580811,13349.0778125,0.015746621,0.0056089587,0.029286746,0.0021075837,0.01867892,0.089293845,1.0,0.0,0.002932302,-13504.38369140625,38.26891899108887,13507.3734375,0.078125
64,-13347.04822265625,41.56516796112061,13350.295498046875,0.01833266,0.005688656,0.026976034,0.0047151865,0.021950869,0.09725565,1.0,0.0,0.0036182115,-13516.8169921875,37.44395751953125,13519.7421875,0.078125
65,-13345.94302734375,41.54953441619873,13349.189033203125,0.015409343,0.0053338124,0.028027352,0.003910819,0.017833082,0.084980555,1.0,0.0,0.002423742,-13503.13369140625,37.747846603393555,13506.08271484375,0.078125
66,-13343.863505859375,41.50687122344971,13347.106240234374,0.008485282,0.004964126,0.021974102,0.0015510432,0.012548075,0.070978366,1.0,0.0,0.0040627904,-13496.47509765625,37.80201454162598,13499.4283203125,0.078125
67,-13348.805693359374,41.119742736816406,13352.018203125,0.017990142,0.0044398326,0.025162173,0.00806143,0.020891394,0.09725131,1.0,0.0,0.0029012545,-13530.04404296875,36.552595138549805,13532.899609375,0.078125
68,-13340.60861328125,41.411938247680666,13343.843896484375,0.009514989,0.004766109,0.020996604,0.002623372,0.013017567,0.07218859,1.0,0.0,0.0035025754,-13511.89296875,37.38110694885254,13514.81337890625,0.078125
69,-13347.625107421874,40.91587699890137,13350.821640625,0.015914515,0.0061279167,0.026990829,0.00261234,0.01869115,0.08788016,1.0,0.0,0.0027766416,-13517.89033203125,36.98679618835449,13520.77978515625,0.078125
70,-13337.490908203124,41.20995086669922,13340.710400390624,0.024348624,0.004776671,0.034669966,0.0117211845,0.026903909,0.10218522,1.0,0.0,0.0025552905,-13526.71865234375,36.93529205322265,13529.604296875,0.078125
71,-13339.73509765625,40.95567245483399,13342.934775390626,0.019209756,0.005325895,0.028240917,0.0036794664,0.02183665,0.099916846,1.0,0.0,0.002626903,-13511.82646484375,37.00412864685059,13514.71748046875,0.078125
72,-13342.63232421875,40.699823265075686,13345.812021484375,0.0116041675,0.006451091,0.03146487,-7.678848e-05,0.015695445,0.07781173,1.0,0.0,0.0040912735,-13520.93779296875,36.50077247619629,13523.78935546875,0.078125
73,-13343.889970703125,40.57977108001709,13347.060234375,0.01272798,0.0051886127,0.022957558,0.0014787538,0.015179306,0.078233875,1.0,0.0,0.0024513279,-13514.8404296875,36.40854454040527,13517.68486328125,0.078125
74,-13337.193251953126,40.85873825073242,13340.385341796875,0.012571702,0.0054468843,0.02283947,0.0023882848,0.016236233,0.08114669,1.0,0.0,0.003664531,-13509.63544921875,37.73899917602539,13512.58369140625,0.078125
75,-13344.76751953125,40.212665977478025,13347.90912109375,0.020820746,0.00477031,0.03376625,0.0057748323,0.022922812,0.09841429,1.0,0.0,0.0021020658,-13500.91748046875,37.62845726013184,13503.85712890625,0.078125
76,-13340.467705078125,40.42537574768066,13343.62587890625,0.007678372,0.0040789903,0.02053775,0.00042991992,0.010342513,0.06183765,1.0,0.0,0.002664143,-13519.16083984375,36.2756950378418,13521.99482421875,0.078125
77,-13336.520947265624,40.29655849456787,13339.669111328125,0.0132648945,0.005451675,0.028513117,-0.00038586417,0.0160861,0.08384911,1.0,0.0,0.002821205,-13526.2677734375,36.01949119567871,13529.081640625,0.078125
78,-13341.371103515625,40.07419513702393,13344.501875,0.017223962,0.0055377376,0.028816968,0.0021151302,0.020150445,0.09363518,1.0,0.0,0.0029264877,-13515.38046875,36.55372772216797,13518.236328125,0.078125
79,-13333.735673828125,40.27472663879394,13336.88212890625,0.021297026,0.006977091,0.04289528,0.009588432,0.025323622,0.1029366,1.0,0.0,0.0040265997,-13524.49365234375,36.41794967651367,13527.338671875,0.078125
80,-13332.312783203124,40.39722900390625,13335.468857421874,0.016453426,0.0039702,0.0307534,0.008541428,0.020709371,0.08503736,1.0,0.0,0.004255942,-13514.7046875,35.60434761047363,13517.486328125,0.078125
81,-13324.34732421875,40.58401714324951,13327.517939453124,0.007787389,0.004231853,0.01844626,0.00030998886,0.0117740715,0.06199704,1.0,0.0,0.0039866837,-13501.8521484375,37.60984230041504,13504.790625,0.078125
82,-13324.13087890625,40.867292404174805,13327.3236328125,0.013164269,0.006646847,0.032089554,8.2838815e-05,0.016843628,0.08321725,1.0,0.0,0.0036793668,-13504.31591796875,37.84702110290527,13507.2728515625,0.078125
83,-13314.391416015626,41.46213329315186,13317.630625,0.015062608,0.0059551364,0.029563703,0.0017567112,0.01809997,0.0829945,1.0,0.0,0.0030373593,-13498.57158203125,38.33852691650391,13501.56669921875,0.078125
84,-13311.8453515625,41.627586669921875,13315.09748046875,0.005669507,0.0038432956,0.017998202,-0.0007092031,0.010604324,0.055957925,1.0,0.0,0.0049348217,-13494.44736328125,38.547641372680665,13497.45888671875,0.078125
85,-13306.793017578126,42.16330093383789,13310.087001953125,0.008640239,0.0045246696,0.024897715,0.0012119915,0.010473008,0.05889819,1.0,0.0,0.0018327713,-13490.17021484375,38.7830867767334,13493.2001953125,0.078125
86,-13302.34861328125,42.60558902740478,13305.67720703125,0.024331346,0.005591435,0.033459425,0.010138857,0.026130661,0.09950587,1.0,0.0,0.0017993171,-13500.08466796875,38.38782577514648,13503.08359375,0.078125
87,-13293.69294921875,43.15458938598633,13297.06439453125,0.015152179,0.005620208,0.029999819,0.0041788975,0.017179186,0.084780134,1.0,0.0,0.0020270082,-13483.99052734375,38.91468200683594,13487.03076171875,0.078125
88,-13296.835390625,43.327919006347656,13300.220361328125,0.025450122,0.0058144336,0.037963085,0.012506761,0.029814437,0.10446964,1.0,0.0,0.0043643266,-13497.530078125,38.9992488861084,13500.57705078125,0.078125
89,-13292.394306640625,43.61601768493652,13295.801806640626,0.013556421,0.005412427,0.02401814,0.0010301189,0.015194983,0.0793882,1.0,0.0,0.0016385617,-13499.29404296875,38.61965637207031,13502.311328125,0.078125
90,-13288.951826171875,43.625738525390624,13292.360078125,0.017192576,0.0052879057,0.028856874,0.007583533,0.021574993,0.09365615,1.0,0.0,0.00438242,-13514.90869140625,37.64050407409668,13517.84931640625,0.078125
91,-13285.268603515626,43.7026781463623,13288.682802734374,0.008362509,0.0038793464,0.015294404,0.0005387431,0.012470196,0.067006804,1.0,0.0,0.0041076867,-13495.6615234375,38.703417205810545,13498.68525390625,0.078125
92,-13280.51201171875,43.85961631774902,13283.93853515625,0.015147535,0.0054149493,0.026703166,0.003413811,0.018347928,0.08178712,1.0,0.0,0.003200387,-13496.446484375,39.18775901794434,13499.50810546875,0.078125
93,-13277.81974609375,43.99687961578369,13281.25697265625,0.009485073,0.004971969,0.024912313,0.0022085954,0.011668698,0.06373241,1.0,0.0,0.002183623,-13500.941015625,39.38372535705567,13504.01796875,0.078125
94,-13274.201904296875,44.174261207580564,13277.653017578124,0.011717366,0.005198848,0.023792926,0.0023513357,0.013874074,0.076491706,1.0,0.0,0.0021567005,-13497.99921875,39.79828643798828,13501.10849609375,0.078125
95,-13280.533564453124,43.8121004486084,13283.956376953125,0.015970577,0.0057064397,0.032293715,0.0045528347,0.01761334,0.08728792,1.0,0.0,0.0016427678,-13513.49912109375,38.374411010742186,13516.49716796875,0.078125
96,-13275.6929296875,44.21942092895508,13279.1475390625,0.015302919,0.006183931,0.027091794,0.0010334543,0.016826544,0.08301204,1.0,0.0,0.0015236266,-13510.60615234375,38.74999465942383,13513.6333984375,0.078125
97,-13278.814599609375,44.060510787963864,13282.256796875,0.006535789,0.0034018895,0.016654141,0.0006535512,0.010337821,0.05656806,1.0,0.0,0.0038020306,-13497.18896484375,38.809390258789065,13500.22099609375,0.078125
98,-13272.38029296875,44.36178363800049,13275.846025390625,0.019573668,0.004600377,0.027616985,0.0035948409,0.024324114,0.097122,1.0,0.0,0.004750441,-13481.06572265625,40.70054740905762,13484.24541015625,0.078125
99,-13276.910205078126,44.014955558776855,13280.348857421875,0.0064356904,0.0032960114,0.015181997,0.0012044522,0.010311804,0.054592844,1.0,0.0,0.003876113,-13489.5423828125,39.481607055664064,13492.62685546875,0.078125
100,-13270.34296875,44.31194652557373,13273.804912109375,0.007212821,0.004019016,0.017821329,0.00064798817,0.011272789,0.060162675,1.0,0.0,0.004059968,-13525.762890625,38.693403244018555,13528.78583984375,0.078125
101,-13267.9036328125,44.35031951904297,13271.3685546875,0.01938356,0.004845912,0.0304337,0.009686988,0.02044192,0.093170956,1.0,0.0,0.0010583664,-13480.68701171875,40.316729354858396,13483.8369140625,0.078125
102,-13265.885029296875,44.46841030120849,13269.359072265624,0.01025815,0.0046328832,0.024352705,0.0016620618,0.013400403,0.066455394,1.0,0.0,0.0031422547,-13508.5046875,40.315696716308594,13511.6544921875,0.078125
103,-13271.245888671874,44.27409755706787,13274.704814453125,0.009743696,0.0057702814,0.026234178,0.0013554286,0.011355695,0.06318179,1.0,0.0,0.0016119973,-13497.93193359375,39.540428924560544,13501.02109375,0.078125
104,-13271.763818359375,44.191965942382815,13275.216318359375,0.013613345,0.0048889536,0.024416381,0.0027502305,0.015083074,0.08015691,1.0,0.0,0.0014697281,-13505.55302734375,40.02771186828613,13508.680078125,0.078125
105,-13265.0517578125,44.28084590911865,13268.511171875,0.007497477,0.0040390138,0.017067637,0.00018489035,0.011082806,0.060337964,1.0,0.0,0.0035853288,-13492.28076171875,40.30464668273926,13495.42958984375,0.078125
106,-13267.2021484375,44.2986238861084,13270.662978515626,0.022035567,0.0047852974,0.040068064,0.012357365,0.023639433,0.09201024,1.0,0.0,0.0016038638,-13506.29951171875,39.195669174194336,13509.36171875,0.078125
107,-13269.459345703124,44.17705326080322,13272.9106640625,0.0156599,0.004746456,0.02490664,0.0050041527,0.018336864,0.08531894,1.0,0.0,0.0026769603,-13495.36484375,40.15666885375977,13498.50205078125,0.078125
108,-13267.651044921875,44.20636604309082,13271.104677734374,0.024607725,0.0053700805,0.036867104,0.012211215,0.03080999,0.10400814,1.0,0.0,0.0062022638,-13505.731640625,39.87739639282226,13508.84716796875,0.078125
109,-13266.240478515625,44.00778324127197,13269.678564453125,0.010128502,0.0054076477,0.02516152,0.0008695391,0.0137255695,0.070112646,1.0,0.0,0.0035970672,-13514.6109375,38.96709785461426,13517.6552734375,0.078125
110,-13259.8837890625,44.13565364837646,13263.33189453125,0.008790935,0.004877958,0.022221666,0.0014117747,0.012075316,0.06634816,1.0,0.0,0.0032843812,-13499.71142578125,39.963528060913085,13502.83369140625,0.078125
111,-13263.140703125,44.05991481781006,13266.58287109375,0.009244297,0.0045411726,0.020463333,0.0006465813,0.01051833,0.06362949,1.0,0.0,0.0012740359,-13495.94521484375,39.871815872192386,13499.0603515625,0.078125
112,-13266.3450390625,43.9544787979126,13269.779033203125,0.017779604,0.005286288,0.030686606,0.007922751,0.020572824,0.090406865,1.0,0.0,0.0027932257,-13491.25732421875,40.06269302368164,13494.38740234375,0.078125
113,-13257.73451171875,44.23869823455811,13261.19064453125,0.029181115,0.0036768182,0.037906986,0.019314803,0.03312875,0.10565333,1.0,0.0,0.003947626,-13497.56708984375,39.530012893676755,13500.65546875,0.078125
114,-13257.550849609375,43.89443225860596,13260.9801171875,0.007665415,0.0050634756,0.020114193,0.00044616475,0.0113112945,0.061121456,1.0,0.0,0.003645879,-13473.16826171875,40.191694259643555,13476.308203125,0.078125
115,-13258.914462890625,43.96260932922363,13262.349033203125,0.018965488,0.0039736456,0.025678392,0.008317218,0.021134755,0.09540413,1.0,0.0,0.002169266,-13514.66923828125,39.483708190917966,13517.75380859375,0.078125
116,-13257.518642578125,43.80144378662109,13260.940595703125,0.018376622,0.00434885,0.027033888,0.0063580372,0.01983257,0.09281976,1.0,0.0,0.0014559416,-13500.052734375,39.03189544677734,13503.1021484375,0.078125
117,-13256.877158203126,43.64445503234863,13260.286904296874,0.011547159,0.0041996995,0.023275994,0.002983166,0.013763038,0.06509993,1.0,0.0,0.0022158753,-13505.39833984375,38.86176452636719,13508.43427734375,0.078125
118,-13260.484443359375,43.48381355285645,13263.881640625,0.018931398,0.0038291956,0.025439473,0.008159636,0.020963417,0.09559384,1.0,0.0,0.0020320225,-13494.00673828125,39.03455429077148,13497.05634765625,0.078125
119,-13260.74208984375,43.334446868896485,13264.12763671875,0.018403439,0.0055988715,0.028158512,0.008048831,0.02236846,0.09653932,1.0,0.0,0.003965024,-13490.49765625,39.70785408020019,13493.599609375,0.078125
120,-13256.149111328124,43.4775212097168,13259.545849609374,0.019197393,0.004704729,0.02914581,0.009166989,0.020947201,0.09300846,1.0,0.0,0.0017498065,-13475.23056640625,40.02141342163086,13478.35712890625,0.078125
121,-13255.440302734374,43.46378364562988,13258.83595703125,0.0108346725,0.005236637,0.02300838,0.0008311011,0.014325711,0.073910184,1.0,0.0,0.003491038,-13492.6654296875,39.15022201538086,13495.72392578125,0.078125
122,-13252.34970703125,43.49892841339111,13255.748076171874,0.016050052,0.0054993886,0.027656555,0.004557856,0.0187406,0.08563149,1.0,0.0,0.00269055,-13472.3693359375,39.23279647827148,13475.434375,0.078125
